품목명,평균가격,최고가격,최저가격,등급,일자
사과 후지_5,10418.8,11100.0,8400.0,중,201109
사과 모리스_15,11658.666666666666,14444.444444444445,8777.777777777777,하,201109
사과 세계일_10,4576.0,6000.0,4000.0,하,201109
사과 아오리_15,9251.727272727272,11000.0,5818.181818181818,하,201109
사과 양광_10,18537.0,23000.0,8000.0,하,201109
사과 양광_15,22157.14285714286,27142.85714285714,12285.714285714286,하,201109
사과 홍로_10,12563.190476190477,16285.714285714286,7023.809523809524,하,201109
사과 홍로_15,19173.217391304348,24673.91304347826,5782.608695652174,하,201109
사과 홍로_5,13003.823529411764,15029.411764705883,7764.705882352941,하,201109
사과 홍옥_10,19615.0,25000.0,12000.0,하,201109
사과 홍옥_15,17014.4,21500.0,9100.0,하,201109
사과 홍월_15,11520.0,12666.666666666666,9666.666666666666,하,201109
사과 후지_10,11172.0,16000.0,5000.0,하,201109
사과 후지_15,10310.57142857143,13714.285714285714,7000.0,하,201109
사과 후지_5,7832.0,8400.0,6600.0,하,201109
사과 모리스_15,33000.0,33000.0,33000.0,특,201110
사과 양광_10,30757.666666666668,31000.0,30333.333333333332,특,201110
사과 양광_15,55491.833333333336,61791.666666666664,53333.333333333336,특,201110
사과 홍로_15,42244.666666666664,43133.333333333336,41333.333333333336,특,201110
사과 홍옥_10,84000.0,85000.0,82000.0,특,201110
사과 홍옥_15,58658.64705882353,60411.76470588235,57058.82352941176,특,201110
사과 후지_10,43959.0,67000.0,40000.0,특,201110
사과 후지_15,47506.69565217391,52043.47826086957,45347.82608695652,특,201110
사과 모리스_15,31951.0,33000.0,31000.0,상,201110
사과 양광_10,28817.0,30333.333333333332,28333.333333333332,상,201110
사과 양광_15,48471.583333333336,53333.333333333336,45333.333333333336,상,201110
사과 홍로_15,36008.4,40266.666666666664,34066.666666666664,상,201110
사과 홍옥_10,69368.0,82000.0,38000.0,상,201110
사과 홍옥_15,51337.35294117647,57000.0,46705.882352941175,상,201110
사과 후지_10,30811.0,40000.0,24000.0,상,201110
사과 후지_15,40554.95652173913,45043.47826086957,37391.30434782609,상,201110
사과 모리스_15,29719.0,31000.0,28000.0,중,201110
사과 양광_10,24781.333333333332,28333.333333333332,21666.666666666668,중,201110
사과 양광_15,40895.541666666664,45333.333333333336,35375.0,중,201110
사과 홍로_15,30387.666666666668,34000.0,26000.0,중,201110
사과 홍옥_10,28897.0,38000.0,25000.0,중,201110
사과 홍옥_15,36931.05882352941,45117.64705882353,28764.70588235294,중,201110
사과 후지_10,17456.0,24000.0,12000.0,중,201110
사과 후지_15,33811.34782608696,37391.30434782609,29130.434782608696,중,201110
사과 모리스_15,24407.0,28000.0,16000.0,하,201110
사과 양광_10,17380.0,21666.666666666668,8333.333333333334,하,201110
사과 양광_15,29040.0,35375.0,13875.0,하,201110
사과 홍로_15,22367.266666666666,26000.0,14533.333333333334,하,201110
사과 홍옥_10,19615.0,25000.0,12000.0,하,201110
사과 홍옥_15,22662.117647058825,28294.117647058825,13823.529411764706,하,201110
사과 후지_10,9652.0,12000.0,5000.0,하,201110
사과 후지_15,23694.608695652172,29130.434782608696,13695.652173913044,하,201110
사과 양광_10,39000.0,39000.0,39000.0,특,201111
사과 홍옥_10,84000.0,85000.0,82000.0,특,201111
사과 후지_10,36074.1,38100.0,34900.0,특,201111
사과 후지_15,65934.11538461539,97384.61538461539,57769.230769230766,특,201111
사과 양광_10,34951.0,39000.0,34000.0,상,201111
사과 홍옥_10,69368.0,82000.0,38000.0,상,201111
사과 후지_10,29704.7,34900.0,26000.0,상,201111
사과 후지_15,46265.192307692305,57692.307692307695,39692.307692307695,상,201111
사과 양광_10,28219.0,34000.0,23000.0,중,201111
사과 홍옥_10,28897.0,38000.0,25000.0,중,201111
사과 후지_10,19787.5,26000.0,14800.0,중,201111
사과 후지_15,33110.11538461538,39692.307692307695,25461.53846153846,중,201111
사과 양광_10,18537.0,23000.0,8000.0,하,201111
사과 홍옥_10,19615.0,25000.0,12000.0,하,201111
사과 후지_10,11660.7,14800.0,7000.0,하,201111
사과 후지_15,18967.846153846152,25423.076923076922,6423.076923076923,하,201111
사과 양광_10,39000.0,39000.0,39000.0,특,201112
사과 홍옥_10,84000.0,85000.0,82000.0,특,201112
사과 후지_10,42270.28571428572,45035.71428571428,40892.857142857145,특,201112
사과 후지_15,68842.62962962964,103925.92592592593,59074.07407407407,특,201112
사과 양광_10,34951.0,39000.0,34000.0,상,201112
사과 홍옥_10,69368.0,82000.0,38000.0,상,201112
사과 후지_10,33877.28571428572,40892.857142857145,30642.85714285714,상,201112
사과 후지_15,47163.0,58962.96296296296,40611.11111111111,상,201112
사과 양광_10,28219.0,34000.0,23000.0,중,201112
사과 홍옥_10,28897.0,38000.0,25000.0,중,201112
사과 후지_10,25900.5,30642.85714285714,21535.714285714286,중,201112
사과 후지_15,34376.88888888889,40611.11111111111,27870.37037037037,중,201112
사과 양광_10,18537.0,23000.0,8000.0,하,201112
사과 홍옥_10,19615.0,25000.0,12000.0,하,201112
사과 후지_10,18650.714285714286,21464.285714285714,14000.0,하,201112
사과 후지_15,22402.0,27870.37037037037,9518.518518518518,하,201112
사과 후지_10,49629.0625,56062.5,45562.5,특,201201
사과 후지_15,74922.69565217392,103173.91304347826,65913.04347826086,특,201201
사과 후지_5,36289.583333333336,50666.666666666664,32250.0,특,201201
사과 후지_10,38359.625,45562.5,33593.75,상,201201
사과 후지_15,51395.30434782609,65913.04347826086,43608.69565217391,상,201201
사과 후지_5,26388.166666666668,32250.0,22750.0,상,201201
사과 후지_10,27946.1875,33593.75,22468.75,중,201201
사과 후지_15,37551.608695652176,43608.69565217391,31173.91304347826,중,201201
사과 후지_5,19498.833333333332,22750.0,16083.333333333334,중,201201
사과 후지_10,18803.0,22468.75,11375.0,하,201201
사과 후지_15,25342.739130434784,31086.956521739132,11086.95652173913,하,201201
사과 후지_5,14197.416666666666,16083.333333333334,10833.333333333334,하,201201
사과 후지_10,38209.1875,39125.0,37250.0,특,201202
사과 후지_15,65279.72,89280.0,58880.0,특,201202
사과 후지_10,33878.6875,37250.0,31250.0,상,201202
사과 후지_15,49543.4,58800.0,44300.0,상,201202
사과 후지_10,27255.75,31250.0,23125.0,중,201202
사과 후지_15,38113.04,44260.0,30600.0,중,201202
사과 후지_10,20353.8125,23125.0,11750.0,하,201202
사과 후지_15,24628.08,30560.0,11120.0,하,201202
사과 후지_10,41298.153846153844,43923.07692307692,40115.38461538462,특,201203
사과 후지_15,80122.22222222222,109259.25925925926,72518.51851851853,특,201203
사과 후지_10,36748.53846153846,40115.38461538462,32884.61538461538,상,201203
사과 후지_15,61374.77777777778,72518.51851851853,55462.96296296296,상,201203
사과 후지_10,28995.23076923077,32884.61538461538,24269.23076923077,중,201203
사과 후지_15,47896.81481481482,55462.96296296296,38777.77777777778,중,201203
사과 후지_10,21370.30769230769,24269.23076923077,15846.153846153846,하,201203
사과 후지_15,31237.74074074074,38740.74074074074,13925.925925925925,하,201203
사과 후지_10,53713.875,55375.0,51625.0,특,201204
사과 후지_15,94950.0,123600.0,86320.0,특,201204
사과 후지_10,46397.375,51625.0,41625.0,상,201204
사과 후지_15,74807.08,86320.0,69200.0,상,201204
사과 후지_10,37447.75,41625.0,31937.5,중,201204
사과 후지_15,62415.08,69200.0,53860.0,중,201204
사과 후지_10,28518.25,31937.5,22000.0,하,201204
사과 후지_15,44322.48,53820.0,20640.0,하,201204
사과 후지_10,67571.42857142857,67571.42857142857,67571.42857142857,특,201205
사과 후지_15,104200.29629629629,121555.55555555556,96333.33333333333,특,201205
사과 후지_10,60147.28571428572,67571.42857142857,54857.142857142855,상,201205
사과 후지_15,86937.11111111111,96148.14814814815,81888.88888888889,상,201205
사과 후지_10,45254.857142857145,54857.142857142855,36571.42857142857,중,201205
사과 후지_15,74500.4074074074,81888.88888888889,65629.62962962964,중,201205
사과 후지_10,31157.285714285714,36571.42857142857,25000.0,하,201205
사과 후지_15,55634.92592592593,65629.62962962964,26529.62962962963,하,201205
사과 후지_10,55500.0,55500.0,55500.0,특,201206
사과 후지_15,113082.5,121153.84615384616,108269.23076923077,특,201206
사과 후지_10,49813.0,55500.0,44000.0,상,201206
사과 후지_15,98499.07692307692,108230.76923076923,92865.38461538461,상,201206
사과 후지_10,37111.5,44000.0,31000.0,중,201206
사과 후지_15,81793.34615384616,92750.0,67615.38461538461,중,201206
사과 후지_10,28604.5,31000.0,23000.0,하,201206
사과 후지_15,56131.346153846156,67538.46153846153,31615.384615384617,하,201206
사과 아오리_10,46123.27777777778,50666.666666666664,42888.88888888889,특,201207
사과 아오리_15,73559.33333333333,90466.66666666667,67266.66666666667,특,201207
사과 후지_10,48000.0,48000.0,48000.0,특,201207
사과 후지_15,123886.33333333333,126777.77777777778,120333.33333333333,특,201207
사과 아오리_10,37106.333333333336,42888.88888888889,32000.0,상,201207
사과 아오리_15,55732.666666666664,66600.0,49000.0,상,201207
사과 후지_10,39407.0,48000.0,33000.0,상,201207
사과 후지_15,109802.66666666667,120333.33333333333,100722.22222222222,상,201207
사과 아오리_10,26372.166666666668,32000.0,19666.666666666668,중,201207
사과 아오리_15,40386.4,49000.0,30600.0,중,201207
사과 후지_10,27910.0,33000.0,18000.0,중,201207
사과 후지_15,88620.88888888889,100722.22222222222,73277.77777777778,중,201207
사과 아오리_10,15774.833333333334,19444.444444444445,10555.555555555555,하,201207
사과 아오리_15,24695.8,30600.0,12933.333333333334,하,201207
사과 후지_10,14531.0,18000.0,9500.0,하,201207
사과 후지_15,59285.27777777778,72833.33333333333,33555.555555555555,하,201207
사과 아오리_10,26318.125,27375.0,25500.0,특,201208
사과 아오리_15,62540.37037037037,80222.22222222222,55814.81481481482,특,201208
사과 홍로_10,32666.714285714286,32857.142857142855,32285.714285714286,특,201208
사과 홍로_15,121142.91666666667,129416.66666666667,114916.66666666667,특,201208
사과 홍로_5,33820.75,43750.0,32750.0,특,201208
사과 후지_10,62472.0,82000.0,57500.0,특,201208
사과 후지_15,61811.77777777778,62666.666666666664,60888.88888888889,특,201208
사과 아오리_10,21708.5625,25375.0,19750.0,상,201208
사과 아오리_15,45216.92592592593,55740.74074074074,39814.81481481482,상,201208
사과 홍로_10,28791.428571428572,31714.285714285714,26285.714285714286,상,201208
사과 홍로_15,94054.25,114083.33333333333,77916.66666666667,상,201208
사과 홍로_5,30876.0,32750.0,29250.0,상,201208
사과 후지_10,49467.0,57500.0,41000.0,상,201208
사과 후지_15,51673.77777777778,60888.88888888889,45777.77777777778,상,201208
사과 아오리_10,16720.8125,19562.5,13187.5,중,201208
사과 아오리_15,34328.851851851854,39777.77777777778,27203.703703703704,중,201208
사과 홍로_10,21196.714285714286,25142.85714285714,18000.0,중,201208
사과 홍로_15,61745.333333333336,77416.66666666667,44750.0,중,201208
사과 홍로_5,27686.0,29250.0,25000.0,중,201208
사과 후지_10,33201.0,41000.0,25000.0,중,201208
사과 후지_15,37103.333333333336,45000.0,29555.555555555555,중,201208
사과 아오리_10,11404.4375,13062.5,8562.5,하,201208
사과 아오리_15,21549.777777777777,27166.666666666668,8962.962962962964,하,201208
사과 홍로_10,15605.57142857143,17714.285714285714,12000.0,하,201208
사과 홍로_15,35165.666666666664,44500.0,16666.666666666668,하,201208
사과 홍로_5,22006.5,25000.0,16250.0,하,201208
사과 후지_10,14303.0,25000.0,3000.0,하,201208
사과 후지_15,27127.555555555555,29444.444444444445,23222.222222222223,하,201208
사과 모리스_15,83654.0,90000.0,79000.0,특,201209
사과 아오리_10,15000.0,15000.0,15000.0,특,201209
사과 아오리_15,48703.95652173913,49739.13043478261,48173.913043478264,특,201209
사과 양광_15,88833.33333333333,94000.0,78666.66666666667,특,201209
사과 양광_5,40261.666666666664,43333.333333333336,36666.666666666664,특,201209
사과 홍로_10,43728.125,45416.666666666664,41958.333333333336,특,201209
사과 홍로_15,83081.04166666667,103875.0,73208.33333333333,특,201209
사과 홍로_5,36572.333333333336,40075.0,33666.666666666664,특,201209
사과 후지_10,68847.0,76000.0,63000.0,특,201209
사과 후지_15,40000.0,40000.0,40000.0,특,201209
사과 모리스_15,60674.0,79000.0,53000.0,상,201209
사과 아오리_10,14211.0,15000.0,14000.0,상,201209
사과 아오리_15,45928.434782608696,48043.47826086957,43173.913043478264,상,201209
사과 양광_15,68669.66666666667,78666.66666666667,58666.666666666664,상,201209
사과 양광_5,32423.333333333332,36666.666666666664,29333.333333333332,상,201209
사과 홍로_10,36369.041666666664,41208.333333333336,32833.333333333336,상,201209
사과 홍로_15,61711.583333333336,73208.33333333333,55791.666666666664,상,201209
사과 홍로_5,29373.958333333332,33666.666666666664,26229.166666666668,상,201209
사과 후지_10,44518.0,63000.0,36000.0,상,201209
사과 후지_15,38286.0,40000.0,38000.0,상,201209
사과 모리스_15,41388.333333333336,52333.333333333336,30666.666666666668,중,201209
사과 아오리_10,13179.0,14000.0,10000.0,중,201209
사과 아오리_15,39356.34782608696,43000.0,34304.34782608696,중,201209
사과 양광_15,47850.0,58666.666666666664,36000.0,중,201209
사과 양광_5,23569.0,29333.333333333332,20000.0,중,201209
사과 홍로_10,29152.333333333332,32833.333333333336,23583.333333333332,중,201209
사과 홍로_15,49100.583333333336,55791.666666666664,41166.666666666664,중,201209
사과 홍로_5,22979.375,26229.166666666668,19062.5,중,201209
사과 후지_10,28270.0,36000.0,20000.0,중,201209
사과 후지_15,33500.0,37000.0,26000.0,중,201209
사과 모리스_15,25105.333333333332,30666.666666666668,11000.0,하,201209
사과 아오리_10,9667.0,10000.0,8000.0,하,201209
사과 아오리_15,29003.043478260868,34217.391304347824,20043.478260869564,하,201209
사과 양광_15,29322.0,36000.0,17333.333333333332,하,201209
사과 양광_5,17583.0,20000.0,14333.333333333334,하,201209
사과 홍로_10,19450.625,23291.666666666668,13333.333333333334,하,201209
사과 홍로_15,33301.583333333336,41166.666666666664,9166.666666666666,하,201209
사과 홍로_5,16525.208333333332,19020.833333333332,10229.166666666666,하,201209
사과 후지_10,16462.0,20000.0,8000.0,하,201209
사과 후지_15,25333.0,26000.0,25000.0,하,201209
사과 모리스_15,85842.0,90000.0,82000.0,특,201210
사과 양광_15,72226.16,81520.0,67000.0,특,201210
사과 양광_5,40821.0,45000.0,37000.0,특,201210
사과 홍로_10,37909.0,45000.0,35000.0,특,201210
사과 홍로_15,47028.875,47500.0,46062.5,특,201210
사과 홍로_5,40000.0,40000.0,40000.0,특,201210
사과 홍옥_15,62660.913043478264,64347.82608695652,60652.17391304348,특,201210
사과 후지_10,86957.0,90000.0,82000.0,특,201210
사과 후지_15,55036.52173913043,58521.739130434784,52478.260869565216,특,201210
사과 모리스_15,61752.0,82000.0,55000.0,상,201210
사과 양광_15,58967.4,67000.0,54000.0,상,201210
사과 양광_5,31779.0,37000.0,28000.0,상,201210
사과 홍로_10,20333.0,30000.0,16000.0,상,201210
사과 홍로_15,41840.375,46062.5,38375.0,상,201210
사과 홍로_5,32042.0,40000.0,23000.0,상,201210
사과 홍옥_15,53338.13043478261,60608.69565217391,48000.0,상,201210
사과 후지_10,61246.0,82000.0,45000.0,상,201210
사과 후지_15,47495.65217391304,52304.34782608696,44434.782608695656,상,201210
사과 모리스_15,43671.0,54000.0,32000.0,중,201210
사과 양광_15,48403.6,53960.0,41280.0,중,201210
사과 양광_5,21754.0,28000.0,18000.0,중,201210
사과 홍로_10,14717.0,16000.0,12000.0,중,201210
사과 홍로_15,33465.1875,38187.5,26875.0,중,201210
사과 홍로_5,20071.0,23000.0,19000.0,중,201210
사과 홍옥_15,39779.17391304348,47695.65217391304,30043.478260869564,중,201210
사과 후지_10,31703.0,45000.0,19000.0,중,201210
사과 후지_15,39260.434782608696,44434.782608695656,33608.69565217391,중,201210
사과 모리스_15,25658.0,32000.0,10000.0,하,201210
사과 양광_15,33068.44,41280.0,15040.0,하,201210
사과 양광_5,15793.0,18000.0,14000.0,하,201210
사과 홍로_10,10182.0,12000.0,10000.0,하,201210
사과 홍로_15,24077.375,26875.0,18875.0,하,201210
사과 홍로_5,18000.0,19000.0,13000.0,하,201210
사과 홍옥_15,23110.391304347828,29739.130434782608,13739.130434782608,하,201210
사과 후지_10,15479.0,19000.0,13000.0,하,201210
사과 후지_15,27344.608695652172,33391.30434782609,14695.652173913044,하,201210
사과 양광_15,45400.0,45400.0,45400.0,특,201211
사과 홍옥_15,59000.0,59000.0,59000.0,특,201211
사과 후지_10,67286.0,75000.0,52000.0,특,201211
사과 후지_15,63708.692307692305,73538.46153846153,57961.53846153846,특,201211
사과 양광_15,43774.8,45400.0,40000.0,상,201211
사과 홍옥_15,53259.0,59000.0,47000.0,상,201211
사과 후지_10,36541.0,52000.0,28000.0,상,201211
사과 후지_15,48430.53846153846,57961.53846153846,43057.692307692305,상,201211
사과 양광_15,38196.4,40000.0,33000.0,중,201211
사과 홍옥_15,30200.0,47000.0,20000.0,중,201211
사과 후지_10,22560.0,28000.0,18000.0,중,201211
사과 후지_15,37050.38461538462,43057.692307692305,29615.384615384617,중,201211
사과 양광_15,25121.6,33000.0,13600.0,하,201211
사과 홍옥_15,15833.0,20000.0,13000.0,하,201211
사과 후지_10,13289.0,18000.0,6000.0,하,201211
사과 후지_15,23329.846153846152,29576.923076923078,8346.153846153846,하,201211
사과 후지_10,61156.0,62000.0,60000.0,특,201212
사과 후지_15,63733.692307692305,73961.53846153847,58961.53846153846,특,201212
사과 후지_10,34991.0,60000.0,25000.0,상,201212
사과 후지_15,49833.269230769234,58923.07692307692,45269.230769230766,상,201212
사과 후지_10,24745.0,25000.0,20000.0,중,201212
사과 후지_15,40345.769230769234,45269.230769230766,34346.153846153844,중,201212
사과 후지_10,14854.0,20000.0,11000.0,하,201212
사과 후지_15,28080.69230769231,34346.153846153844,13576.923076923076,하,201212
사과 후지_15,69169.0,82404.0,62720.0,특,201301
사과 후지_5,30927.166666666668,34666.666666666664,29666.666666666668,특,201301
사과 후지_15,52947.52,62640.0,46920.0,상,201301
사과 후지_5,25096.0,29666.666666666668,22166.666666666668,상,201301
사과 후지_15,40943.88,46920.0,34540.0,중,201301
사과 후지_5,19082.0,22166.666666666668,16083.333333333334,중,201301
사과 후지_15,28977.2,34540.0,11000.0,하,201301
사과 후지_5,14664.666666666666,16083.333333333334,10666.666666666666,하,201301
사과 후지_15,61466.13636363636,66045.45454545454,57909.09090909091,특,201302
사과 후지_5,28380.0,30545.454545454544,27727.272727272728,특,201302
사과 후지_15,50870.681818181816,57818.181818181816,47227.27272727273,상,201302
사과 후지_5,22809.545454545456,27727.272727272728,19181.81818181818,상,201302
사과 후지_15,41952.22727272727,47227.27272727273,35136.36363636364,중,201302
사과 후지_5,17770.636363636364,19181.81818181818,16181.818181818182,중,201302
사과 후지_15,29802.727272727272,35136.36363636364,15045.454545454546,하,201302
사과 후지_5,15141.181818181818,16181.818181818182,13227.272727272728,하,201302
사과 후지_15,63154.846153846156,72576.92307692308,58923.07692307692,특,201303
사과 후지_15,50821.42307692308,58923.07692307692,45403.846153846156,상,201303
사과 후지_15,39066.38461538462,45403.846153846156,31769.23076923077,중,201303
사과 후지_15,25189.26923076923,31730.76923076923,10192.307692307691,하,201303
사과 후지_15,64312.96153846154,71461.53846153847,60346.153846153844,특,201304
사과 후지_15,50566.03846153846,60346.153846153844,45461.53846153846,상,201304
사과 후지_15,39891.846153846156,45461.53846153846,33000.0,중,201304
사과 후지_15,26835.96153846154,33000.0,11153.846153846154,하,201304
사과 후지_15,63194.22222222222,68851.85185185185,60074.07407407407,특,201305
사과 후지_15,52037.7037037037,60074.07407407407,47222.22222222222,상,201305
사과 후지_15,40786.25925925926,47185.18518518518,33444.444444444445,중,201305
사과 후지_15,26689.62962962963,33444.444444444445,10851.851851851852,하,201305
사과 후지_15,66923.04,72720.0,63260.0,특,201306
사과 후지_15,55328.08,63180.0,49760.0,상,201306
사과 후지_15,40721.12,49760.0,30060.0,중,201306
사과 후지_15,23527.16,30000.0,9140.0,하,201306
사과 아오리_10,44154.545454545456,45909.09090909091,43090.90909090909,특,201307
사과 아오리_15,66482.76923076923,73615.38461538461,62923.07692307692,특,201307
사과 후지_15,69716.48148148147,73185.18518518518,66851.85185185185,특,201307
사과 아오리_10,37781.72727272727,42909.09090909091,33272.72727272727,상,201307
사과 아오리_15,56941.0,62923.07692307692,52153.846153846156,상,201307
사과 후지_15,58959.148148148146,66851.85185185185,52592.59259259259,상,201307
사과 아오리_10,28231.363636363636,33272.72727272727,21909.090909090908,중,201307
사과 아오리_15,43970.153846153844,52153.846153846156,35846.153846153844,중,201307
사과 후지_15,42944.851851851854,52592.59259259259,33114.81481481482,중,201307
사과 아오리_10,17482.090909090908,21818.18181818182,11818.181818181818,하,201307
사과 아오리_15,29937.076923076922,35692.307692307695,17923.076923076922,하,201307
사과 후지_15,25760.11111111111,33114.81481481482,13148.148148148148,하,201307
사과 아오리_10,31818.625,34125.0,29541.666666666668,특,201308
사과 아오리_15,60873.74074074074,75074.07407407407,55629.62962962963,특,201308
사과 홍로_10,58054.916666666664,61666.666666666664,55083.333333333336,특,201308
사과 홍로_15,117557.0,140000.0,106600.0,특,201308
사과 홍로_5,57500.0,62000.0,55000.0,특,201308
사과 후지_15,82546.70833333333,84375.0,80416.66666666667,특,201308
사과 아오리_10,24802.583333333332,29000.0,22041.666666666668,상,201308
사과 아오리_15,45554.92592592593,55592.59259259259,39444.444444444445,상,201308
사과 홍로_10,46468.333333333336,54916.666666666664,40416.666666666664,상,201308
사과 홍로_15,86204.3,106600.0,72600.0,상,201308
사과 홍로_5,50977.0,55000.0,48000.0,상,201308
사과 후지_15,65241.5,80375.0,55291.666666666664,상,201308
사과 아오리_10,18358.666666666668,21958.333333333332,14958.333333333334,중,201308
사과 아오리_15,32783.07407407407,39407.40740740741,25888.88888888889,중,201308
사과 홍로_10,33104.916666666664,40083.333333333336,26333.333333333332,중,201308
사과 홍로_15,59690.0,72600.0,45300.0,중,201308
사과 홍로_5,33785.0,48000.0,23000.0,중,201308
사과 후지_15,46498.375,55166.666666666664,34666.666666666664,중,201308
사과 아오리_10,12355.0,14937.5,8541.666666666666,하,201308
사과 아오리_15,21124.0,25851.85185185185,9703.703703703704,하,201308
사과 홍로_10,19694.25,25666.666666666668,10833.333333333334,하,201308
사과 홍로_15,35739.5,45300.0,15850.0,하,201308
사과 홍로_5,21105.0,23000.0,15000.0,하,201308
사과 후지_15,29096.875,34625.0,20541.666666666668,하,201308
사과 아오리_15,41718.75,43500.0,40125.0,특,201309
사과 양광_15,46078.4,46900.0,45400.0,특,201309
사과 양광_5,35000.0,35000.0,35000.0,특,201309
사과 홍로_10,53597.5,60666.666666666664,46333.333333333336,특,201309
사과 홍로_15,98242.36363636363,136954.54545454544,82136.36363636363,특,201309
사과 홍로_5,51200.833333333336,61166.666666666664,47333.333333333336,특,201309
사과 홍옥_15,52832.3,55000.0,50600.0,특,201309
사과 홍월_15,65000.0,85000.0,55000.0,특,201309
사과 후지_10,40000.0,40000.0,40000.0,특,201309
사과 후지_15,35319.2,37466.666666666664,33733.333333333336,특,201309
사과 후지_5,27409.222222222223,28111.11111111111,24888.88888888889,특,201309
사과 아오리_15,36113.375,40125.0,33000.0,상,201309
사과 양광_15,41431.7,45400.0,37900.0,상,201309
사과 양광_5,29191.0,35000.0,23000.0,상,201309
사과 홍로_10,31221.277777777777,46222.22222222222,24611.11111111111,상,201309
사과 홍로_15,54440.681818181816,82090.90909090909,42659.09090909091,상,201309
사과 홍로_5,37019.333333333336,47222.22222222222,31055.555555555555,상,201309
사과 홍옥_15,41983.6,49500.0,35300.0,상,201309
사과 홍월_15,43895.0,55000.0,32000.0,상,201309
사과 후지_10,32174.0,40000.0,26000.0,상,201309
사과 후지_15,28819.266666666666,33733.333333333336,24666.666666666668,상,201309
사과 후지_5,21422.555555555555,24888.88888888889,18333.333333333332,상,201309
사과 아오리_15,28223.375,33000.0,21125.0,중,201309
사과 양광_15,31756.4,37500.0,25800.0,중,201309
사과 양광_5,21276.0,23000.0,18000.0,중,201309
사과 홍로_10,20608.61111111111,24611.11111111111,16166.666666666666,중,201309
사과 홍로_15,35459.77272727273,42659.09090909091,28409.090909090908,중,201309
사과 홍로_5,23627.666666666668,31055.555555555555,18500.0,중,201309
사과 홍옥_15,29029.1,35300.0,22700.0,중,201309
사과 홍월_15,28714.0,32000.0,17000.0,중,201309
사과 후지_10,23286.0,26000.0,21000.0,중,201309
사과 후지_15,21483.866666666665,24666.666666666668,16866.666666666668,중,201309
사과 후지_5,17326.444444444445,18333.333333333332,14222.222222222223,중,201309
사과 아오리_15,16262.125,21125.0,9250.0,하,201309
사과 양광_15,18200.9,23300.0,12800.0,하,201309
사과 양광_5,17426.0,18000.0,12000.0,하,201309
사과 홍로_10,13036.5,16055.555555555555,7111.111111111111,하,201309
사과 홍로_15,22574.454545454544,28409.090909090908,5977.272727272727,하,201309
사과 홍로_5,15449.0,18500.0,8888.888888888889,하,201309
사과 홍옥_15,17934.3,22600.0,9800.0,하,201309
사과 홍월_15,11615.0,17000.0,6000.0,하,201309
사과 후지_10,17625.0,20000.0,16000.0,하,201309
사과 후지_15,13633.8,16866.666666666668,8733.333333333334,하,201309
사과 후지_5,13251.666666666666,14222.222222222223,11000.0,하,201309
사과 양광_15,56426.22222222222,65518.51851851852,52555.555555555555,특,201310
사과 홍로_15,38448.692307692305,41384.61538461538,36038.46153846154,특,201310
사과 홍옥_15,48490.0,50652.17391304348,46739.13043478261,특,201310
사과 후지_15,38572.48148148148,41555.555555555555,36000.0,특,201310
사과 양광_15,46510.444444444445,52555.555555555555,42814.81481481482,상,201310
사과 홍로_15,29865.5,36000.0,26615.384615384617,상,201310
사과 홍옥_15,37643.782608695656,45782.608695652176,32739.130434782608,상,201310
사과 후지_15,32191.703703703704,35925.92592592593,29333.333333333332,상,201310
사과 양광_15,38368.18518518518,42814.81481481482,32833.333333333336,중,201310
사과 홍로_15,23697.26923076923,26500.0,20153.846153846152,중,201310
사과 홍옥_15,26468.739130434784,32565.217391304348,19869.565217391304,중,201310
사과 후지_15,25935.59259259259,29333.333333333332,21555.555555555555,중,201310
사과 양광_15,26125.666666666668,32833.333333333336,11296.296296296296,하,201310
사과 홍로_15,17314.76923076923,20153.846153846152,11653.846153846154,하,201310
사과 홍옥_15,15129.260869565218,19652.17391304348,9347.826086956522,하,201310
사과 후지_15,18065.333333333332,21481.48148148148,10703.703703703704,하,201310
사과 양광_15,39466.666666666664,40000.0,39333.333333333336,특,201311
사과 후지_10,21083.25,21750.0,20750.0,특,201311
사과 후지_15,65313.307692307695,95961.53846153847,53076.92307692308,특,201311
사과 양광_15,35561.0,39333.333333333336,34000.0,상,201311
사과 후지_10,19543.0,20750.0,19500.0,상,201311
사과 후지_15,39553.0,53076.92307692308,32961.53846153846,상,201311
사과 양광_15,29691.333333333332,34000.0,24666.666666666668,중,201311
사과 후지_10,18525.5,19500.0,14500.0,중,201311
사과 후지_15,26879.884615384617,32961.53846153846,20846.153846153848,중,201311
사과 양광_15,20343.666666666668,24666.666666666668,14666.666666666666,하,201311
사과 후지_10,12504.75,14500.0,10750.0,하,201311
사과 후지_15,16635.73076923077,20846.153846153848,6846.153846153846,하,201311
사과 후지_15,73770.0,103769.23076923077,61115.38461538462,특,201312
사과 후지_15,42901.38461538462,61076.92307692308,34115.38461538462,상,201312
사과 후지_15,27099.5,34115.38461538462,20576.923076923078,중,201312
사과 후지_15,16611.26923076923,20576.923076923078,7730.7692307692305,하,201312
사과 후지_10,35678.17647058824,37882.35294117647,34941.17647058824,특,201401
사과 후지_15,93980.16,125440.0,79560.0,특,201401
사과 후지_5,37343.0,43617.64705882353,34500.0,특,201401
사과 후지_10,28742.70588235294,34823.529411764706,25294.117647058825,상,201401
사과 후지_15,54882.2,79440.0,42280.0,상,201401
