품목명,평균가격,최고가격,최저가격,품목코드,등급,일자
쌈배추_1.0,6090.0,6400.0,5700.0,1.00108e+17,중,200404
쌈배추_8.0,20750.0,21000.0,20000.0,1.00108e+17,중,200404
배추_10.0,1820.8,2468.0,1178.0,1.001e+17,하,200404
배추_5.0,1252857.142857143,1450000.0,1055714.2857142857,1.001e+17,하,200404
쌈배추_1.0,5432.0,5700.0,5100.0,1.00108e+17,하,200404
쌈배추_8.0,19250.0,20000.0,19000.0,1.00108e+17,하,200404
배추_10.0,5426.470588235294,5814.705882352941,5038.235294117647,1.001e+17,특,200405
배추_5.0,2003750.0,2153750.0,1853750.0,1.001e+17,특,200405
배추_10.0,4136.25,4902.5,3370.0,1.001e+17,상,200405
배추_5.0,1593541.6666666667,1841250.0,1345833.3333333333,1.001e+17,상,200405
배추_10.0,2546.0526315789475,3234.2105263157896,1857.8947368421052,1.001e+17,중,200405
배추_5.0,1191041.6666666667,1345833.3333333333,1036250.0,1.001e+17,중,200405
배추_10.0,1390.7894736842106,1805.2631578947369,976.3157894736842,1.001e+17,하,200405
배추_5.0,850416.6666666666,1036250.0,664583.3333333334,1.001e+17,하,200405
배추_10.0,9340.0,9500.0,8600.0,1.001e+17,특,200406
배추_5.0,2541538.4615384615,2785384.6153846155,2297692.3076923075,1.001e+17,특,200406
쌈배추_1.0,7500.0,7500.0,7500.0,1.00108e+17,특,200406
쌈배추_8.0,22000.0,22000.0,22000.0,1.00108e+17,특,200406
배추_10.0,7435.0,8600.0,6700.0,1.001e+17,상,200406
배추_5.0,1884807.6923076923,2266538.4615384615,1503076.923076923,1.001e+17,상,200406
쌈배추_1.0,6762.0,7500.0,6500.0,1.00108e+17,상,200406
쌈배추_8.0,21857.0,22000.0,21000.0,1.00108e+17,상,200406
배추_10.0,6003.0,6700.0,5000.0,1.001e+17,중,200406
배추_5.0,1267884.6153846155,1503076.923076923,1032692.3076923077,1.001e+17,중,200406
쌈배추_1.0,6392.0,6500.0,6200.0,1.00108e+17,중,200406
쌈배추_8.0,20750.0,21000.0,20000.0,1.00108e+17,중,200406
배추_10.0,4075.0,5000.0,3100.0,1.001e+17,하,200406
배추_5.0,751730.7692307692,1032692.3076923077,470769.23076923075,1.001e+17,하,200406
쌈배추_1.0,5381.0,6200.0,2600.0,1.00108e+17,하,200406
쌈배추_8.0,19250.0,20000.0,19000.0,1.00108e+17,하,200406
배추_10.0,9090.0,9200.0,8800.0,1.001e+17,특,200407
배추_5.0,5313518.518518519,5647037.037037037,4980000.0,1.001e+17,특,200407
쌈배추_1.0,6524.0,6600.0,6500.0,1.00108e+17,특,200407
쌈배추_8.0,22000.0,22000.0,22000.0,1.00108e+17,특,200407
배추_10.0,7371.0,8800.0,6700.0,1.001e+17,상,200407
배추_5.0,4091111.111111111,4880000.0,3302222.222222222,1.001e+17,상,200407
쌈배추_1.0,6269.0,6500.0,6000.0,1.00108e+17,상,200407
쌈배추_8.0,21857.0,22000.0,21000.0,1.00108e+17,상,200407
배추_10.0,5717.0,6700.0,4800.0,1.001e+17,중,200407
배추_5.0,2767407.407407407,3301481.4814814813,2233333.3333333335,1.001e+17,중,200407
쌈배추_1.0,5782.0,6000.0,5400.0,1.00108e+17,중,200407
쌈배추_8.0,20750.0,21000.0,20000.0,1.00108e+17,중,200407
배추_10.0,3976.0,4800.0,2900.0,1.001e+17,하,200407
배추_5.0,1657407.4074074074,2230000.0,1084814.8148148148,1.001e+17,하,200407
쌈배추_1.0,4916.0,5400.0,4600.0,1.00108e+17,하,200407
쌈배추_8.0,19250.0,20000.0,19000.0,1.00108e+17,하,200407
배추_10.0,9265.0,9300.0,9200.0,1.001e+17,특,200408
배추_5.0,7359210.52631579,7835263.157894737,6883157.894736842,1.001e+17,특,200408
쌈배추_1.0,4981.0,5300.0,4600.0,1.00108e+17,특,200408
쌈배추_8.0,24000.0,24000.0,24000.0,1.00108e+17,특,200408
배추_10.0,7702.0,9200.0,7000.0,1.001e+17,상,200408
배추_5.0,5925000.0,6750526.315789473,5099473.684210527,1.001e+17,상,200408
쌈배추_1.0,4169.0,4600.0,4100.0,1.00108e+17,상,200408
쌈배추_8.0,23961.0,24000.0,23000.0,1.00108e+17,상,200408
배추_10.0,6120.0,7000.0,4620.0,1.001e+17,중,200408
배추_5.0,4416842.105263158,5097368.421052632,3736315.789473684,1.001e+17,중,200408
쌈배추_1.0,3957.0,4100.0,3700.0,1.00108e+17,중,200408
쌈배추_8.0,18657.0,23000.0,12000.0,1.00108e+17,중,200408
배추_10.0,3616.0,4620.0,2000.0,1.001e+17,하,200408
배추_5.0,2975263.1578947366,3727368.4210526315,2223157.8947368423,1.001e+17,하,200408
쌈배추_1.0,3179.0,3700.0,1800.0,1.00108e+17,하,200408
쌈배추_8.0,12000.0,12000.0,12000.0,1.00108e+17,하,200408
배추_10.0,8599.0,9200.0,7900.0,1.001e+17,특,200409
배추_5.0,5110000.0,5563333.333333333,4656666.666666667,1.001e+17,특,200409
쌈배추_1.0,4800.0,4800.0,4800.0,1.00108e+17,특,200409
쌈배추_8.0,24000.0,24000.0,24000.0,1.00108e+17,특,200409
배추_10.0,7396.0,7900.0,7000.0,1.001e+17,상,200409
배추_5.0,3946904.761904762,4578095.238095238,3315714.285714286,1.001e+17,상,200409
쌈배추_1.0,4583.0,4800.0,4500.0,1.00108e+17,상,200409
쌈배추_8.0,23961.0,24000.0,23000.0,1.00108e+17,상,200409
배추_10.0,6431.0,7000.0,5500.0,1.001e+17,중,200409
배추_5.0,2936428.5714285714,3313333.3333333335,2559523.8095238097,1.001e+17,중,200409
쌈배추_1.0,4207.0,4500.0,3600.0,1.00108e+17,중,200409
쌈배추_8.0,18657.0,23000.0,12000.0,1.00108e+17,중,200409
배추_10.0,4315.0,5500.0,3500.0,1.001e+17,하,200409
배추_5.0,2044761.9047619049,2535714.285714286,1553809.5238095238,1.001e+17,하,200409
쌈배추_1.0,3024.0,3600.0,2200.0,1.00108e+17,하,200409
쌈배추_8.0,12000.0,12000.0,12000.0,1.00108e+17,하,200409
배추_10.0,8751.0,9000.0,8100.0,1.001e+17,특,200410
배추_5.0,2139615.3846153845,2348076.923076923,1931153.8461538462,1.001e+17,특,200410
쌈배추_1.0,4552.0,4600.0,4500.0,1.00108e+17,특,200410
쌈배추_8.0,24000.0,24000.0,24000.0,1.00108e+17,특,200410
배추_10.0,7353.0,8100.0,7000.0,1.001e+17,상,200410
배추_5.0,1601538.4615384615,1883076.923076923,1320000.0,1.001e+17,상,200410
쌈배추_1.0,4033.0,4500.0,3800.0,1.00108e+17,상,200410
쌈배추_8.0,23961.0,24000.0,23000.0,1.00108e+17,상,200410
배추_10.0,6191.0,7000.0,4500.0,1.001e+17,중,200410
배추_5.0,1151730.7692307692,1318846.1538461538,984615.3846153846,1.001e+17,중,200410
쌈배추_1.0,3677.0,3800.0,3500.0,1.00108e+17,중,200410
쌈배추_8.0,18657.0,23000.0,12000.0,1.00108e+17,중,200410
배추_10.0,3968.0,4500.0,2700.0,1.001e+17,하,200410
배추_5.0,827500.0,983846.1538461539,671153.8461538461,1.001e+17,하,200410
쌈배추_1.0,3055.0,3500.0,1900.0,1.00108e+17,하,200410
쌈배추_8.0,12000.0,12000.0,12000.0,1.00108e+17,하,200410
배추_10.0,8800.0,8800.0,8800.0,1.001e+17,특,200411
배추_5.0,1801000.0,2000400.0,1601600.0,1.001e+17,특,200411
쌈배추_1.0,4050.0,4200.0,4000.0,1.00108e+17,특,200411
쌈배추_8.0,24000.0,24000.0,24000.0,1.00108e+17,특,200411
배추_10.0,7216.0,7900.0,6500.0,1.001e+17,상,200411
배추_5.0,1380400.0,1585600.0,1175200.0,1.001e+17,상,200411
쌈배추_1.0,3575.0,4000.0,3500.0,1.00108e+17,상,200411
쌈배추_8.0,23961.0,24000.0,23000.0,1.00108e+17,상,200411
배추_10.0,5948.0,6500.0,4600.0,1.001e+17,중,200411
배추_5.0,1044600.0,1174000.0,915200.0,1.001e+17,중,200411
쌈배추_1.0,3319.0,3500.0,3200.0,1.00108e+17,중,200411
쌈배추_8.0,18657.0,23000.0,12000.0,1.00108e+17,중,200411
배추_10.0,3439.0,4600.0,2600.0,1.001e+17,하,200411
배추_5.0,729400.0,915200.0,543600.0,1.001e+17,하,200411
쌈배추_1.0,2877.0,3200.0,2600.0,1.00108e+17,하,200411
쌈배추_8.0,12000.0,12000.0,12000.0,1.00108e+17,하,200411
배추_5.0,1490925.9259259258,1616666.6666666667,1365185.1851851852,1.001e+17,특,200412
배추_10.0,1700.0,1925.0,1475.0,1.001e+17,상,200412
배추_5.0,1170185.1851851852,1345925.9259259258,994444.4444444445,1.001e+17,상,200412
배추_10.0,1500.0,1700.0,1300.0,1.001e+17,중,200412
배추_5.0,893703.7037037037,991481.4814814815,795925.925925926,1.001e+17,중,200412
배추_10.0,1235.0,1300.0,1170.0,1.001e+17,하,200412
배추_5.0,685925.925925926,794074.074074074,577777.7777777778,1.001e+17,하,200412
배추_10.0,4120.0,4294.444444444444,3938.8888888888887,1.001e+17,특,200501
배추_5.0,1583846.1538461538,1640769.2307692308,1526923.076923077,1.001e+17,특,200501
쌈배추_1.0,3231.0,3500.0,3100.0,1.00108e+17,특,200501
쌈배추_8.0,14500.0,14500.0,14500.0,1.00108e+17,특,200501
배추_10.0,2509.4117647058824,2882.3529411764707,2132.3529411764707,1.001e+17,상,200501
배추_5.0,1331500.0,1454000.0,1209000.0,1.001e+17,상,200501
쌈배추_1.0,2395.0,3100.0,1900.0,1.00108e+17,상,200501
쌈배추_8.0,13935.0,14500.0,13500.0,1.00108e+17,상,200501
배추_10.0,1975.0,2174.0,1758.0,1.001e+17,중,200501
배추_5.0,1088500.0,1208000.0,969000.0,1.001e+17,중,200501
