품목명,평균가격,최고가격,최저가격,품목코드,등급,일자
수박_10.0,4227.272727272727,5750.0,2704.5454545454545,8.01e+16,하,200401
수박(일반)_1.0,3995.0,4100.0,3900.0,8.0101e+16,특,200402
수박(일반)_10.0,33059.0,34000.0,32000.0,8.0101e+16,특,200402
수박(일반)_6.0,24375.0,24500.0,24000.0,8.0101e+16,특,200402
수박(일반)_8.0,31083.0,32000.0,30000.0,8.0101e+16,특,200402
수박(일반)_1.0,3063.0,3900.0,2700.0,8.0101e+16,상,200402
수박(일반)_10.0,29465.0,32000.0,28000.0,8.0101e+16,상,200402
수박(일반)_6.0,22395.0,24000.0,20000.0,8.0101e+16,상,200402
수박(일반)_8.0,27855.0,30000.0,26000.0,8.0101e+16,상,200402
수박_1.0,1682.2727272727273,2193.181818181818,1171.3636363636363,8.01e+16,상,200402
수박_10.0,14954.545454545454,18590.909090909092,11318.181818181818,8.01e+16,상,200402
수박(일반)_1.0,2492.0,2700.0,2250.0,8.0101e+16,중,200402
수박(일반)_10.0,24302.0,28000.0,20000.0,8.0101e+16,중,200402
수박(일반)_6.0,18500.0,20000.0,15500.0,8.0101e+16,중,200402
수박(일반)_8.0,22153.0,26000.0,17000.0,8.0101e+16,중,200402
수박_1.0,912.5,1171.3636363636363,653.6363636363636,8.01e+16,중,200402
수박_10.0,9022.727272727272,11272.727272727272,6772.727272727273,8.01e+16,중,200402
수박(일반)_1.0,1634.0,2250.0,875.0,8.0101e+16,하,200402
수박(일반)_10.0,14921.0,20000.0,8000.0,8.0101e+16,하,200402
수박(일반)_6.0,14664.0,15500.0,13000.0,8.0101e+16,하,200402
수박(일반)_8.0,13580.0,17000.0,7000.0,8.0101e+16,하,200402
수박_1.0,452.5,653.6363636363636,251.36363636363637,8.01e+16,하,200402
수박_10.0,4818.181818181818,6681.818181818182,2954.5454545454545,8.01e+16,하,200402
수박(일반)_1.0,3350.0,3500.0,3091.0,8.0101e+16,특,200403
수박(일반)_10.0,36404.0,38000.0,35000.0,8.0101e+16,특,200403
수박(일반)_6.0,24375.0,24500.0,24000.0,8.0101e+16,특,200403
수박(일반)_8.0,35277.0,37000.0,33000.0,8.0101e+16,특,200403
수박(일반)_1.0,2844.0,3091.0,2692.0,8.0101e+16,상,200403
수박(일반)_10.0,30256.0,35000.0,28000.0,8.0101e+16,상,200403
수박(일반)_6.0,22395.0,24000.0,20000.0,8.0101e+16,상,200403
수박(일반)_8.0,29056.0,33000.0,28000.0,8.0101e+16,상,200403
수박_1.0,1816.6,2174.0,1459.2,8.01e+16,상,200403
수박_10.0,17130.0,20400.0,13860.0,8.01e+16,상,200403
수박(일반)_1.0,2518.0,2692.0,2333.0,8.0101e+16,중,200403
수박(일반)_10.0,25702.0,28000.0,21000.0,8.0101e+16,중,200403
수박(일반)_6.0,18500.0,20000.0,15500.0,8.0101e+16,중,200403
수박(일반)_8.0,23691.0,28000.0,20000.0,8.0101e+16,중,200403
수박_1.0,1082.8,1451.2,714.4,8.01e+16,중,200403
수박_10.0,11160.0,13820.0,8500.0,8.01e+16,중,200403
수박(일반)_1.0,1785.0,2333.0,941.0,8.0101e+16,하,200403
수박(일반)_10.0,16813.0,21000.0,10000.0,8.0101e+16,하,200403
수박(일반)_6.0,14664.0,15500.0,13000.0,8.0101e+16,하,200403
수박(일반)_8.0,14612.0,20000.0,8000.0,8.0101e+16,하,200403
수박_1.0,509.0,708.4,309.6,8.01e+16,하,200403
수박_10.0,6510.0,8500.0,4520.0,8.01e+16,하,200403
수박(일반)_1.0,4217.0,4300.0,4000.0,8.0101e+16,특,200404
수박(일반)_10.0,35448.0,38000.0,34000.0,8.0101e+16,특,200404
수박(일반)_6.0,24000.0,24000.0,24000.0,8.0101e+16,특,200404
수박(일반)_8.0,33371.0,34000.0,33000.0,8.0101e+16,특,200404
수박_6.0,9250.0,10000.0,8500.0,8.01e+16,특,200404
수박(일반)_1.0,3114.0,4000.0,2833.0,8.0101e+16,상,200404
수박(일반)_10.0,31609.0,34000.0,30000.0,8.0101e+16,상,200404
수박(일반)_6.0,23374.0,24000.0,22000.0,8.0101e+16,상,200404
수박(일반)_8.0,30525.0,33000.0,28000.0,8.0101e+16,상,200404
수박_1.0,1652.0833333333333,1975.8333333333333,1328.3333333333333,8.01e+16,상,200404
수박_10.0,13544.444444444445,15477.777777777777,11611.111111111111,8.01e+16,상,200404
수박_6.0,8121.0526315789475,9305.263157894737,6936.8421052631575,8.01e+16,상,200404
수박_8.0,8965.78947368421,10015.78947368421,7915.789473684211,8.01e+16,상,200404
수박(일반)_1.0,2548.0,2833.0,2250.0,8.0101e+16,중,200404
수박(일반)_10.0,26587.0,30000.0,23000.0,8.0101e+16,중,200404
수박(일반)_6.0,20652.0,22000.0,17000.0,8.0101e+16,중,200404
수박(일반)_8.0,24581.0,28000.0,20500.0,8.0101e+16,중,200404
수박_1.0,1041.875,1328.3333333333333,755.4166666666666,8.01e+16,중,200404
수박_10.0,9416.666666666666,11611.111111111111,7222.222222222223,8.01e+16,중,200404
수박_6.0,5789.473684210527,6936.8421052631575,4642.105263157895,8.01e+16,중,200404
수박_8.0,7516.666666666667,8644.444444444445,6388.888888888889,8.01e+16,중,200404
수박(일반)_1.0,1693.0,2250.0,889.0,8.0101e+16,하,200404
수박(일반)_10.0,16907.0,23000.0,8000.0,8.0101e+16,하,200404
수박(일반)_6.0,15973.0,17000.0,10000.0,8.0101e+16,하,200404
수박(일반)_8.0,14239.0,20500.0,8000.0,8.0101e+16,하,200404
수박_1.0,503.9583333333333,735.0,272.9166666666667,8.01e+16,하,200404
수박_10.0,5338.888888888889,7222.222222222223,3455.5555555555557,8.01e+16,하,200404
수박_6.0,3344.7368421052633,4642.105263157895,2047.3684210526317,8.01e+16,하,200404
수박_8.0,5544.444444444444,6388.888888888889,4700.0,8.01e+16,하,200404
수박_1.0,1411.0416666666667,1750.0,1072.0833333333333,8.01e+16,상,200405
