midName,goodName,danq,dan,poj,sizeName,lv,minCost,maxCost,aveCost,saledate,cmpName,largeName
표고버섯,표고버섯(일반),15.0,kg,P-BOX,없음,보통,20625,91875,56300,2022-08-09,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15.5,kg,P-BOX,없음,보통,21313,21313,21300,2022-08-09,농협부산공판장,버섯류
표고버섯,표고버섯(일반),14.9,kg,P-BOX,없음,보통,21605,21605,21600,2022-08-09,농협부산공판장,버섯류
표고버섯,표고버섯(일반),16.5,kg,P-BOX,없음,보통,21863,150975,94700,2022-08-09,농협부산공판장,버섯류
꽈리고추,꽈리고추(일반),3.8,kg,상자,없음,특,15000,15000,15000,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.7,kg,상자,없음,특,15000,18000,16400,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.0,kg,상자,없음,특,16500,16500,16500,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.8,kg,상자,없음,특,18000,18000,18000,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.3,kg,상자,없음,특,19100,26000,22600,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),5.6,kg,상자,없음,특,30000,33000,31500,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.6,kg,상자,없음,상,8300,19000,12400,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),3.6,kg,상자,없음,상,10000,13000,11500,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.4,kg,상자,없음,상,12500,12500,12500,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.6,kg,상자,없음,보통,7000,7000,7000,2022-08-09,농협부산공판장,조미채소류
건고추,기타건고추,0.6,kg,없음,없음,특,5800,5800,5800,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),6.6,kg,상자,없음,특,17500,17500,17500,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.1,kg,상자,없음,특,21000,37500,29600,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.2,kg,상자,없음,특,23300,39000,31800,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),10.7,kg,상자,없음,특,24000,24000,24000,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),10.8,kg,상자,없음,특,24000,25600,24800,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.4,kg,상자,없음,특,25000,34200,29200,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.0,kg,상자,없음,특,27000,27000,27000,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.3,kg,상자,없음,특,27000,41000,32900,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),10.3,kg,상자,없음,특,32800,32800,32800,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.5,kg,상자,없음,특,35800,38000,36900,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.6,kg,상자,없음,특,41000,41000,41000,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),10.1,kg,상자,없음,상,16300,16300,16300,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.2,kg,상자,없음,상,16300,26000,21200,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.3,kg,상자,없음,상,26600,26600,26600,2022-08-09,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.1,kg,상자,없음,상,26800,26800,26800,2022-08-09,농협부산공판장,조미채소류
홍고추,홍청양,11.0,kg,상자,없음,특,40000,40000,40000,2022-08-09,농협부산공판장,조미채소류
홍고추,홍청양,11.2,kg,상자,없음,특,41000,49000,45000,2022-08-09,농협부산공판장,조미채소류
홍고추,홍청양,11.4,kg,상자,없음,특,60000,60000,60000,2022-08-09,농협부산공판장,조미채소류
홍고추,홍청양,11.6,kg,상자,없음,특,60000,60000,60000,2022-08-09,농협부산공판장,조미채소류
방아,방아(일반),1.0,kg,없음,없음,상,1000,1000,1000,2022-08-09,농협부산공판장,조미채소류
양상추,기타양상추,4.0,kg,상자,없음,상,17000,17000,17000,2022-08-09,농협부산공판장,양채류
피망(단고추),청피망,11.5,kg,상자,없음,특,18100,29000,25800,2022-08-09,농협부산공판장,양채류
피망(단고추),청피망,11.5,kg,상자,없음,상,15000,23000,18700,2022-08-09,농협부산공판장,양채류
치커리,치커리(일반),2.0,kg,상자,없음,상,1500,4400,3000,2022-08-09,농협부산공판장,양채류
적채,적채(일반),8.0,kg,상자,없음,특,6200,16300,10400,2022-08-09,농협부산공판장,양채류
브로코리(녹색꽃양배추),브로코리(일반),8.0,kg,상자,없음,특,8000,29100,20400,2022-08-09,농협부산공판장,양채류
브로코리(녹색꽃양배추),브로코리(일반),8.0,kg,상자,없음,상,15600,19700,17700,2022-08-09,농협부산공판장,양채류
케일,쌈케일,2.0,kg,상자,없음,상,11000,13000,12000,2022-08-09,농협부산공판장,양채류
비트(붉은사탕무우),비트(일반),10.0,kg,상자,없음,특,8200,8200,8200,2022-08-09,농협부산공판장,양채류
비트(붉은사탕무우),비트(일반),10.0,kg,상자,없음,상,6800,6800,6800,2022-08-09,농협부산공판장,양채류
아스파라가스,기타아스파라가스,1.0,kg,단,없음,4등,8400,8400,8400,2022-08-09,농협부산공판장,양채류
아스파라가스,기타아스파라가스,1.0,kg,단,없음,5등,8600,8600,8600,2022-08-09,농협부산공판장,양채류
파프리카,노랑파프리카,5.8,kg,상자,없음,없음,5300,13800,10000,2022-08-09,농협부산공판장,양채류
파프리카,노랑파프리카,5.8,kg,상자,없음,특,18500,30100,23900,2022-08-09,농협부산공판장,양채류
파프리카,노랑파프리카,5.8,kg,상자,없음,상,15300,15300,15300,2022-08-09,농협부산공판장,양채류
파프리카,노랑파프리카,5.8,kg,상자,없음,보통,22000,22000,22000,2022-08-09,농협부산공판장,양채류
파프리카,빨강파프리카,5.8,kg,상자,없음,없음,15000,16000,15500,2022-08-09,농협부산공판장,양채류
파프리카,빨강파프리카,5.8,kg,상자,없음,특,18600,27200,23700,2022-08-09,농협부산공판장,양채류
파프리카,빨강파프리카,5.8,kg,상자,없음,상,22000,22000,22000,2022-08-09,농협부산공판장,양채류
파프리카,빨강파프리카,5.8,kg,상자,없음,보통,22000,22000,22000,2022-08-09,농협부산공판장,양채류
꽈리고추,꽈리고추(일반),4.4,kg,상자,없음,특,12000,28500,19000,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.6,kg,상자,없음,특,13300,31000,20200,2022-08-09,농협부산공판장,조미채소류
깻잎,깻잎순,4.0,kg,비닐봉지,없음,상,3000,15000,10100,2022-08-09,농협부산공판장,엽경채류
깻잎,깻잎순,4.0,kg,상자,없음,상,7600,7600,7600,2022-08-09,농협부산공판장,엽경채류
깻잎,깻잎순,5.0,kg,비닐봉지,없음,상,8200,11000,9600,2022-08-09,농협부산공판장,엽경채류
깻잎,깻잎순,3.8,kg,비닐봉지,없음,상,8500,8500,8500,2022-08-09,농협부산공판장,엽경채류
쑥갓,쑥갓(일반),4.0,kg,상자,없음,상,11200,12100,11700,2022-08-09,농협부산공판장,엽경채류
근대,근대(일반),4.0,kg,상자,없음,상,9200,9200,9200,2022-08-09,농협부산공판장,엽경채류
근대,근대(일반),2.0,kg,상자,없음,상,15500,15500,15500,2022-08-09,농협부산공판장,엽경채류
아욱,아욱(일반),4.0,kg,상자,없음,상,12000,12000,12000,2022-08-09,농협부산공판장,엽경채류
고구마순,생고구마순,1.0,kg,없음,없음,상,1230,1500,1400,2022-08-09,농협부산공판장,엽경채류
고구마순,생고구마순,8.0,kg,상자,없음,상,5000,5000,5000,2022-08-09,농협부산공판장,엽경채류
비름,기타비름,4.0,kg,비닐봉지,없음,상,4000,7200,5600,2022-08-09,농협부산공판장,엽경채류
머위대,머위잎,2.0,kg,상자,없음,상,11400,11400,11400,2022-08-09,농협부산공판장,엽경채류
고추잎,생고추잎,2.0,kg,상자,없음,상,12300,12300,12300,2022-08-09,농협부산공판장,엽경채류
호박잎,생호박잎,0.3,kg,없음,없음,상,100,1260,800,2022-08-09,농협부산공판장,엽경채류
청경채,청경채(일반),4.0,kg,상자,없음,상,1000,9000,6800,2022-08-09,농협부산공판장,엽경채류
청경채,청경채(일반),0.1,kg,없음,없음,상,1800,1800,1800,2022-08-09,농협부산공판장,엽경채류
청경채,청경채(일반),2.0,kg,상자,없음,상,9000,9000,9000,2022-08-09,농협부산공판장,엽경채류
춘채,춘채(일반),0.1,kg,없음,없음,상,800,5000,1800,2022-08-09,농협부산공판장,엽경채류
춘채,춘채(일반),0.2,kg,없음,없음,상,10000,10000,10000,2022-08-09,농협부산공판장,엽경채류
무순,무순(일반),0.1,kg,없음,없음,상,300,300,300,2022-08-09,농협부산공판장,엽경채류
무순,무순(일반),1.0,kg,없음,없음,상,6000,6000,6000,2022-08-09,농협부산공판장,엽경채류
고수,고수(일반),0.2,kg,없음,없음,상,2800,2800,2800,2022-08-09,농협부산공판장,엽경채류
무,여름무,20.0,kg,상자,없음,특,6000,17700,14300,2022-08-09,농협부산공판장,근채류
무,기타무,20.0,kg,상자,없음,특,22000,22000,22000,2022-08-09,농협부산공판장,근채류
당근,기타당근,10.0,kg,상자,없음,특,6000,6000,6000,2022-08-09,농협부산공판장,근채류
당근,기타당근,20.0,kg,상자,없음,특,16000,38000,27300,2022-08-09,농협부산공판장,근채류
당근,기타당근,20.0,kg,상자,없음,상,30000,34000,31700,2022-08-09,농협부산공판장,근채류
당근,기타당근,20.0,kg,상자,없음,보통,23000,25300,24200,2022-08-09,농협부산공판장,근채류
양파,기타양파,10.0,kg,상자,없음,특,12600,12600,12600,2022-08-09,농협부산공판장,조미채소류
양파,기타양파,20.0,kg,그물망,없음,특,25000,27000,25900,2022-08-09,농협부산공판장,조미채소류
양파,기타양파,20.0,kg,그물망,없음,상,17500,25800,23000,2022-08-09,농협부산공판장,조미채소류
대파,대파(일반),10.0,kg,상자,없음,없음,25200,25200,25200,2022-08-09,농협부산공판장,조미채소류
대파,대파(일반),10.0,kg,상자,없음,특,27000,27500,27300,2022-08-09,농협부산공판장,조미채소류
대파,대파(일반),1.0,kg,단,없음,상,1400,3200,2800,2022-08-09,농협부산공판장,조미채소류
대파,대파(일반),1.1,kg,단,없음,상,2500,3000,2800,2022-08-09,농협부산공판장,조미채소류
대파,대파(일반),0.7,kg,단,없음,상,2540,2620,2600,2022-08-09,농협부산공판장,조미채소류
대파,대파(일반),0.9,kg,단,없음,상,2560,3100,2900,2022-08-09,농협부산공판장,조미채소류
대파,대파(일반),1.2,kg,단,없음,상,2700,2900,2800,2022-08-09,농협부산공판장,조미채소류
대파,깐대파,5.0,kg,비닐봉지,없음,상,9100,9100,9100,2022-08-09,농협부산공판장,조미채소류
쪽파,쪽파(일반),1.1,kg,없음,없음,상,1900,1900,1900,2022-08-09,농협부산공판장,조미채소류
쪽파,쪽파(일반),1.3,kg,없음,없음,상,3000,3120,3100,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.0,kg,상자,없음,없음,20500,20500,20500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.2,kg,상자,없음,특,13000,43500,31700,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,6.2,kg,상자,없음,특,13500,13500,13500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.3,kg,상자,없음,특,13600,13600,13600,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.9,kg,상자,없음,특,15000,35900,30100,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.4,kg,상자,없음,특,15300,46000,30000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,5.9,kg,상자,없음,특,15500,15500,15500,2022-08-09,농협부산공판장,조미채소류
오이,노각,6.2,kg,그물망,없음,특,2500,2500,2500,2022-08-09,농협부산공판장,과채류
오이,노각,10.0,kg,그물망,없음,특,4100,4100,4100,2022-08-09,농협부산공판장,과채류
오이,노각,15.0,kg,상자,없음,특,5200,13000,8900,2022-08-09,농협부산공판장,과채류
오이,노각,10.0,kg,상자,없음,특,8800,12600,10600,2022-08-09,농협부산공판장,과채류
오이,노각,10.0,kg,상자,없음,상,7000,7000,7000,2022-08-09,농협부산공판장,과채류
오이,노각,15.0,kg,상자,없음,상,8800,8800,8800,2022-08-09,농협부산공판장,과채류
오이,노각,10.0,kg,상자,없음,5등,5100,5100,5100,2022-08-09,농협부산공판장,과채류
오이,노각,15.0,kg,상자,없음,5등,7000,7000,7000,2022-08-09,농협부산공판장,과채류
오이,노각,12.0,kg,상자,없음,등외,5000,5000,5000,2022-08-09,농협부산공판장,과채류
호박,애호박,7.0,kg,상자,없음,특,13300,27500,24200,2022-08-09,농협부산공판장,과채류
호박,애호박,7.0,kg,상자,없음,상,7300,21100,16500,2022-08-09,농협부산공판장,과채류
호박,애호박,7.0,kg,상자,없음,보통,8800,17000,11700,2022-08-09,농협부산공판장,과채류
호박,애호박,7.0,kg,상자,없음,등외,10800,10800,10800,2022-08-09,농협부산공판장,과채류
호박,쥬키니호박,11.0,kg,상자,없음,없음,6500,6500,6500,2022-08-09,농협부산공판장,과채류
호박,쥬키니호박,11.0,kg,상자,없음,특,2300,32000,23700,2022-08-09,농협부산공판장,과채류
호박,쥬키니호박,11.0,kg,상자,없음,상,2000,28000,17400,2022-08-09,농협부산공판장,과채류
호박,쥬키니호박,11.0,kg,상자,없음,보통,7000,18600,14800,2022-08-09,농협부산공판장,과채류
호박,풋호박,11.0,kg,상자,없음,특,15000,19300,17100,2022-08-09,농협부산공판장,과채류
호박,풋호박,11.0,kg,상자,없음,상,9000,12300,10200,2022-08-09,농협부산공판장,과채류
호박,단호박,10.0,kg,상자,없음,특,11000,16100,14200,2022-08-09,농협부산공판장,과채류
가지,가지(일반),11.0,kg,상자,없음,특,7300,25500,17500,2022-08-09,농협부산공판장,과채류
가지,가지(일반),9.0,kg,상자,없음,특,8000,8000,8000,2022-08-09,농협부산공판장,과채류
가지,가지(일반),11.0,kg,상자,없음,상,4300,21000,10800,2022-08-09,농협부산공판장,과채류
가지,가지(일반),6.0,kg,상자,없음,상,5000,5000,5000,2022-08-09,농협부산공판장,과채류
가지,가지(일반),9.0,kg,상자,없음,상,8000,8000,8000,2022-08-09,농협부산공판장,과채류
가지,가지(일반),11.0,kg,상자,없음,보통,3300,16000,8200,2022-08-09,농협부산공판장,과채류
가지,가지(일반),11.0,kg,상자,없음,등외,10000,12000,11000,2022-08-09,농협부산공판장,과채류
박,박(일반),2.2,kg,없음,없음,특,1400,1400,1400,2022-08-09,농협부산공판장,과채류
박,박(일반),2.8,kg,없음,없음,특,3200,3600,3400,2022-08-09,농협부산공판장,과채류
박,박(일반),2.7,kg,없음,없음,특,3300,3300,3300,2022-08-09,농협부산공판장,과채류
박,박(일반),3.0,kg,없음,없음,특,3500,3500,3500,2022-08-09,농협부산공판장,과채류
박,박(일반),3.5,kg,없음,없음,특,3500,3500,3500,2022-08-09,농협부산공판장,과채류
박,박(일반),2.7,kg,없음,없음,상,2200,2200,2200,2022-08-09,농협부산공판장,과채류
박,박(일반),3.0,kg,없음,없음,상,2300,2300,2300,2022-08-09,농협부산공판장,과채류
배추,쌈배추,8.0,kg,상자,없음,특,4800,8500,6700,2022-08-09,농협부산공판장,엽경채류
배추,쌈배추,2.0,kg,상자,없음,상,19600,21100,20700,2022-08-09,농협부산공판장,엽경채류
배추,기타배추,13.0,kg,그물망,없음,특,9000,9000,9000,2022-08-09,농협부산공판장,엽경채류
양배추,양배추(일반),10.0,kg,상자,없음,특,8400,9500,9100,2022-08-09,농협부산공판장,엽경채류
상추,청상추,2.0,kg,상자,없음,특,7000,7000,7000,2022-08-09,농협부산공판장,엽경채류
상추,청상추,2.0,kg,상자,없음,상,8600,15500,11700,2022-08-09,농협부산공판장,엽경채류
상추,적상추,2.0,kg,상자,없음,특,6000,6000,6000,2022-08-09,농협부산공판장,엽경채류
상추,적상추,2.0,kg,상자,없음,상,6600,10600,8600,2022-08-09,농협부산공판장,엽경채류
상추,적포기,4.0,kg,상자,없음,상,6600,7800,7200,2022-08-09,농협부산공판장,엽경채류
상추,포기찹,2.0,kg,상자,없음,상,6900,23900,16800,2022-08-09,농협부산공판장,엽경채류
상추,기타상추,2.0,kg,상자,없음,상,4000,4000,4000,2022-08-09,농협부산공판장,엽경채류
상추,기타상추,4.0,kg,상자,없음,상,6300,6300,6300,2022-08-09,농협부산공판장,엽경채류
열무,열무(일반),4.0,kg,상자,없음,상,2200,8800,7000,2022-08-09,농협부산공판장,엽경채류
열무,열무(일반),8.0,kg,상자,없음,상,8000,8000,8000,2022-08-09,농협부산공판장,엽경채류
미나리,미나리(일반),0.4,kg,없음,없음,상,3360,4000,3700,2022-08-09,농협부산공판장,엽경채류
부추,일반부추,0.5,kg,없음,없음,특,410,1320,900,2022-08-09,농협부산공판장,엽경채류
부추,일반부추,4.0,kg,비닐봉지,없음,상,3000,3000,3000,2022-08-09,농협부산공판장,엽경채류
깻잎,깻잎(일반),1.0,kg,상자,없음,상,4500,7500,5900,2022-08-09,농협부산공판장,엽경채류
깻잎,깻잎(일반),1.6,kg,상자,없음,상,6800,6800,6800,2022-08-09,농협부산공판장,엽경채류
깻잎,깻잎(일반),2.0,kg,상자,없음,상,7800,20300,13600,2022-08-09,농협부산공판장,엽경채류
풋고추,모닝,5.7,kg,상자,없음,특,11000,30000,23700,2022-08-09,농협부산공판장,조미채소류
풋고추,모닝,6.6,kg,상자,없음,특,12600,12600,12600,2022-08-09,농협부산공판장,조미채소류
풋고추,모닝,5.7,kg,상자,없음,상,2000,14000,9500,2022-08-09,농협부산공판장,조미채소류
풋고추,모닝,6.8,kg,상자,없음,상,15500,15500,15500,2022-08-09,농협부산공판장,조미채소류
풋고추,기타풋고추,11.2,kg,상자,없음,특,15900,23900,19900,2022-08-09,농협부산공판장,조미채소류
풋고추,기타풋고추,10.2,kg,상자,없음,특,31500,31500,31500,2022-08-09,농협부산공판장,조미채소류
풋고추,기타풋고추,11.1,kg,상자,없음,특,69000,69000,69000,2022-08-09,농협부산공판장,조미채소류
풋고추,기타풋고추,11.2,kg,상자,없음,상,14900,14900,14900,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.1,kg,상자,없음,없음,7500,7500,7500,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.6,kg,상자,없음,없음,8600,8600,8600,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.1,kg,상자,없음,특,8300,8300,8300,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),3.3,kg,상자,없음,특,8500,8500,8500,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.5,kg,상자,없음,특,10500,29600,21400,2022-08-09,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),4.2,kg,상자,없음,특,11300,11300,11300,2022-08-09,농협부산공판장,조미채소류
수박,꿀수박(일반)(꼭지절단),10.0,kg,개,없음,특,16000,17500,17000,2022-08-09,농협부산공판장,과일과채류
수박,꿀수박(일반)(꼭지절단),11.0,kg,개,없음,특,17000,19000,18500,2022-08-09,농협부산공판장,과일과채류
수박,꿀수박(일반)(꼭지절단),7.0,kg,개,없음,상,1400,5200,2800,2022-08-09,농협부산공판장,과일과채류
수박,꿀수박(일반)(꼭지절단),7.0,kg,개,없음,보통,1600,3000,2200,2022-08-09,농협부산공판장,과일과채류
수박,기타수박,5.0,kg,상자,없음,특,10000,23000,12200,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,5.0,kg,상자,없음,특,2000,18000,8100,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,10.0,kg,상자,없음,특,14000,31000,22200,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,5.0,kg,상자,없음,상,2000,8500,4800,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,10.0,kg,상자,없음,상,22500,25000,23800,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,5.0,kg,상자,없음,보통,5000,8000,6200,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,10.0,kg,상자,없음,보통,21500,22000,21800,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,5.0,kg,상자,없음,4등,4000,5000,4500,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,10.0,kg,상자,없음,4등,15000,15000,15000,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,5.0,kg,상자,없음,5등,3000,4000,3500,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,5.0,kg,상자,없음,6등,2000,2000,2000,2022-08-09,농협부산공판장,과일과채류
토마토,완숙토마토,5.0,kg,상자,없음,등외,4000,4000,4000,2022-08-09,농협부산공판장,과일과채류
메론,네트계,8.0,kg,상자,없음,특,15000,15000,15000,2022-08-09,농협부산공판장,과일과채류
메론,네트계,8.0,kg,파렛트,없음,특,20000,20000,20000,2022-08-09,농협부산공판장,과일과채류
방울토마토,대추방울,2.0,kg,상자,없음,특,3000,11000,7500,2022-08-09,농협부산공판장,과일과채류
방울토마토,대추방울,2.0,kg,상자,없음,상,1500,9000,6100,2022-08-09,농협부산공판장,과일과채류
방울토마토,대추방울,2.0,kg,상자,없음,보통,1500,9500,4700,2022-08-09,농협부산공판장,과일과채류
방울토마토,대추방울,2.0,kg,상자,없음,4등,1500,8800,3600,2022-08-09,농협부산공판장,과일과채류
방울토마토,대추방울,2.0,kg,상자,없음,5등,5600,5600,5600,2022-08-09,농협부산공판장,과일과채류
오이,취청,10.0,kg,상자,없음,없음,10000,10000,10000,2022-08-09,농협부산공판장,과채류
오이,취청,7.0,kg,상자,없음,특,6000,6000,6000,2022-08-09,농협부산공판장,과채류
오이,취청,10.0,kg,상자,없음,특,12500,12500,12500,2022-08-09,농협부산공판장,과채류
오이,백다다기,10.0,kg,상자,없음,특,15600,45500,32300,2022-08-09,농협부산공판장,과채류
오이,백다다기,8.0,kg,상자,없음,특,19000,29000,24000,2022-08-09,농협부산공판장,과채류
오이,백다다기,8.0,kg,상자,없음,상,8300,22100,15200,2022-08-09,농협부산공판장,과채류
오이,백다다기,10.0,kg,상자,없음,상,16300,33000,22700,2022-08-09,농협부산공판장,과채류
오이,백다다기,10.0,kg,상자,없음,보통,12000,23600,17800,2022-08-09,농협부산공판장,과채류
오이,백다다기,10.0,kg,상자,없음,등외,6300,6300,6300,2022-08-09,농협부산공판장,과채류
오이,가시오이,10.0,kg,상자,없음,없음,8500,9200,8900,2022-08-09,농협부산공판장,과채류
오이,가시오이,5.0,kg,상자,없음,특,2000,2000,2000,2022-08-09,농협부산공판장,과채류
오이,가시오이,10.0,kg,상자,없음,특,9100,29000,19600,2022-08-09,농협부산공판장,과채류
오이,가시오이,10.0,kg,상자,없음,상,5600,22800,13400,2022-08-09,농협부산공판장,과채류
오이,가시오이,10.0,kg,상자,없음,보통,3800,18800,7900,2022-08-09,농협부산공판장,과채류
오이,가시오이,10.0,kg,상자,없음,등외,5900,14500,10200,2022-08-09,농협부산공판장,과채류
풋고추,청양,12.8,kg,상자,없음,특,25500,25500,25500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.7,kg,상자,없음,특,26000,26300,26200,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.6,kg,상자,없음,특,27000,30000,28100,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.2,kg,상자,없음,특,28000,28000,28000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,9.0,kg,상자,없음,특,29000,29000,29000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.5,kg,상자,없음,특,31000,31000,31000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.8,kg,상자,없음,특,31500,31500,31500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.5,kg,상자,없음,특,32500,32500,32500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,12.0,kg,상자,없음,특,34000,34000,34000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.0,kg,상자,없음,특,35000,35000,35000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,12.1,kg,상자,없음,특,36000,36000,36000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.6,kg,상자,없음,특,39300,39300,39300,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,6.2,kg,상자,없음,상,8500,8500,8500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.8,kg,상자,없음,상,9300,9300,9300,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.1,kg,상자,없음,상,9300,27000,20200,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,6.4,kg,상자,없음,상,10000,10000,10000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.2,kg,상자,없음,상,10300,40000,25300,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,5.9,kg,상자,없음,상,12500,13000,12800,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.0,kg,상자,없음,상,16200,31000,24700,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,8.2,kg,상자,없음,상,16500,16500,16500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.4,kg,상자,없음,상,17300,24500,20500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.7,kg,상자,없음,상,17500,17500,17500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.9,kg,상자,없음,상,18200,25700,22000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.6,kg,상자,없음,상,20000,20000,20000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.2,kg,상자,없음,상,21500,21500,21500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,10.3,kg,상자,없음,상,22000,22000,22000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.8,kg,상자,없음,상,25000,25000,25000,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,11.3,kg,상자,없음,상,25500,28000,26600,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,12.2,kg,상자,없음,상,40500,40500,40500,2022-08-09,농협부산공판장,조미채소류
풋고추,청양,14.0,kg,상자,없음,상,51000,51000,51000,2022-08-09,농협부산공판장,조미채소류
풋고추,녹광,10.8,kg,상자,없음,특,23000,23000,23000,2022-08-09,농협부산공판장,조미채소류
풋고추,녹광,10.4,kg,상자,없음,특,27000,27000,27000,2022-08-09,농협부산공판장,조미채소류
풋고추,녹광,11.3,kg,상자,없음,특,38000,66000,52000,2022-08-09,농협부산공판장,조미채소류
풋고추,녹광,11.4,kg,상자,없음,특,59000,59000,59000,2022-08-09,농협부산공판장,조미채소류
풋고추,오이맛고추,5.0,kg,상자,없음,특,14500,14500,14500,2022-08-09,농협부산공판장,조미채소류
풋고추,오이맛고추,11.3,kg,상자,없음,특,19500,35000,29100,2022-08-09,농협부산공판장,조미채소류
풋고추,오이맛고추,11.1,kg,상자,없음,특,20000,37000,30800,2022-08-09,농협부산공판장,조미채소류
풋고추,오이맛고추,11.4,kg,상자,없음,특,22000,43000,34800,2022-08-09,농협부산공판장,조미채소류
풋고추,오이맛고추,9.3,kg,상자,없음,특,24000,24000,24000,2022-08-09,농협부산공판장,조미채소류
풋고추,오이맛고추,8.4,kg,상자,없음,특,27000,27000,27000,2022-08-09,농협부산공판장,조미채소류
풋고추,오이맛고추,11.2,kg,상자,없음,특,28000,39000,34800,2022-08-09,농협부산공판장,조미채소류
풋고추,오이맛고추,11.7,kg,상자,없음,특,30100,30100,30100,2022-08-09,농협부산공판장,조미채소류
