품목명,평균가격,최고가격,최저가격,품목코드,등급,일자
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200307
포도 수입_8.0,34798.0,39000.0,30000.0,6.03000000008e+16,상,200307
포도 캠벨얼리_2.0,11750.0,12700.0,10800.0,6.0301e+16,상,200307
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200307
포도 캠벨얼리_5.0,29400.0,33560.0,25240.0,6.0301e+16,상,200307
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200307
포도 거봉_4.0,25818.18181818182,28818.18181818182,22818.18181818182,6.0302e+16,중,200307
포도 델라웨어_2.0,8846.153846153846,10307.692307692309,7384.615384615385,6.0303e+16,중,200307
포도 델라웨어_6.0,30560.0,32960.0,28160.0,6.0303e+16,중,200307
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200307
포도 수입_8.0,32673.0,36000.0,28000.0,6.03000000008e+16,중,200307
포도 캠벨얼리_2.0,8850.0,10800.0,6900.0,6.0301e+16,중,200307
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200307
포도 캠벨얼리_5.0,20180.0,25160.0,15200.0,6.0301e+16,중,200307
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200307
포도 거봉_4.0,18208.333333333332,23083.333333333332,13333.333333333334,6.0302e+16,하,200307
포도 델라웨어_6.0,23060.0,28000.0,18120.0,6.0303e+16,하,200307
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200307
포도 수입_8.0,26003.0,28000.0,20000.0,6.03000000008e+16,하,200307
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200307
포도 캠벨얼리_5.0,11440.0,15160.0,7720.0,6.0301e+16,하,200307
포도 캠벨얼리_5.0,27979.166666666668,35708.333333333336,20250.0,6.0301e+16,특,200308
포도 거봉_2.0,9479.166666666666,12458.333333333334,6500.0,6.0302e+16,상,200308
포도 거봉_4.0,18427.083333333332,22875.0,13979.166666666666,6.0302e+16,상,200308
포도 거봉_5.0,24500.0,30000.0,19000.0,6.0302e+16,상,200308
