midName,goodName,danq,dan,poj,sizeName,lv,minCost,maxCost,aveCost,saledate,cmpName,largeName
배추,쌈배추,2,kg,상자,11개,특,14400,14400,14400,2022-08-12,항도청과(주),엽경채류
배추,기타배추,10,kg,상자,11개,특,20000,20000,20000,2022-08-12,항도청과(주),엽경채류
얼갈이배추,얼갈이배추,4,kg,상자,11개,특,6000,6000,6000,2022-08-12,항도청과(주),엽경채류
얼갈이배추,얼갈이배추,10,kg,상자,11개,특,16000,20000,18000,2022-08-12,항도청과(주),엽경채류
얼갈이배추,얼갈이배추,8,kg,상자,11개,특,30000,30000,30000,2022-08-12,항도청과(주),엽경채류
얼갈이배추,얼갈이배추,100,kg,P-BOX,11개,특,150000,150000,150000,2022-08-12,항도청과(주),엽경채류
감자,대지,20,kg,상자,13개,보통,14500,16500,15700,2022-08-12,항도청과(주),서류
감자,대지,20,kg,상자,14개,4등,13500,28000,18400,2022-08-12,항도청과(주),서류
고구마,붉은고구마,10,kg,상자,11개,특,4100,35500,18500,2022-08-12,항도청과(주),서류
고구마,붉은고구마,10,kg,상자,12개,상,24000,33200,28600,2022-08-12,항도청과(주),서류
고구마,붉은고구마,10,kg,상자,13개,보통,6700,25000,15900,2022-08-12,항도청과(주),서류
고구마,붉은고구마,10,kg,상자,14개,4등,19300,20600,20000,2022-08-12,항도청과(주),서류
고구마,붉은고구마,10,kg,상자,19개,등외,12000,15600,13800,2022-08-12,항도청과(주),서류
사과,후지,10,kg,상자,11개,특,19000,23000,20700,2022-08-12,항도청과(주),과실류
사과,후지,10,kg,상자,12개,상,12200,20000,15400,2022-08-12,항도청과(주),과실류
사과,아오리,10,kg,상자,11개,특,22200,37000,28400,2022-08-12,항도청과(주),과실류
사과,아오리,10,kg,상자,12개,상,9000,40000,18800,2022-08-12,항도청과(주),과실류
사과,홍로,10,kg,상자,11개,특,14200,45000,29600,2022-08-12,항도청과(주),과실류
사과,홍로,10,kg,상자,12개,상,10000,61000,29400,2022-08-12,항도청과(주),과실류
배,원황,15,kg,상자,11개,특,40000,59000,47700,2022-08-12,항도청과(주),과실류
포도,캠벨얼리,2,kg,상자,11개,특,7700,9000,8400,2022-08-12,항도청과(주),과실류
포도,캠벨얼리,3,kg,상자,11개,특,11000,14000,12200,2022-08-12,항도청과(주),과실류
포도,캠벨얼리,5,kg,상자,11개,특,13600,21000,17300,2022-08-12,항도청과(주),과실류
포도,캠벨얼리,2,kg,상자,12개,상,5200,5200,5200,2022-08-12,항도청과(주),과실류
포도,캠벨얼리,3,kg,상자,12개,상,5500,9300,8200,2022-08-12,항도청과(주),과실류
포도,캠벨얼리,5,kg,상자,12개,상,10500,15000,12800,2022-08-12,항도청과(주),과실류
포도,거봉,2,kg,상자,11개,특,3000,15000,10000,2022-08-12,항도청과(주),과실류
포도,거봉,4,kg,상자,11개,특,21000,26600,23700,2022-08-12,항도청과(주),과실류
포도,청포도,2,kg,상자,11개,특,10000,26600,16900,2022-08-12,항도청과(주),과실류
포도,청포도,4,kg,상자,11개,특,49000,52000,50500,2022-08-12,항도청과(주),과실류
포도,청포도,2,kg,상자,12개,상,14600,14600,14600,2022-08-12,항도청과(주),과실류
포도,청포도,4,kg,상자,12개,상,28000,28000,28000,2022-08-12,항도청과(주),과실류
복숭아,황도,4,kg,상자,11개,특,3000,24000,12300,2022-08-12,항도청과(주),과실류
복숭아,황도,4,kg,상자,12개,상,2500,5300,3800,2022-08-12,항도청과(주),과실류
복숭아,황도,4,kg,상자,19개,등외,8300,8300,8300,2022-08-12,항도청과(주),과실류
복숭아,백도,4,kg,상자,11개,특,5000,23000,13500,2022-08-12,항도청과(주),과실류
복숭아,백도,4,kg,상자,12개,상,5200,5200,5200,2022-08-12,항도청과(주),과실류
복숭아,미백,4,kg,상자,11개,특,8800,23500,17000,2022-08-12,항도청과(주),과실류
복숭아,미백,4,kg,상자,12개,상,6600,6600,6600,2022-08-12,항도청과(주),과실류
복숭아,천중도백도,4,kg,상자,11개,특,5100,21600,12500,2022-08-12,항도청과(주),과실류
복숭아,천중도백도,4,kg,상자,12개,상,4200,6000,5100,2022-08-12,항도청과(주),과실류
복숭아,환타지아,10,kg,상자,19개,등외,14000,14000,14000,2022-08-12,항도청과(주),과실류
복숭아,털복숭아(일반),4,kg,상자,11개,특,4000,24600,12900,2022-08-12,항도청과(주),과실류
복숭아,털복숭아(일반),10,kg,상자,11개,특,6600,33000,15300,2022-08-12,항도청과(주),과실류
복숭아,털복숭아(일반),5,kg,상자,11개,특,10500,13500,12200,2022-08-12,항도청과(주),과실류
복숭아,털복숭아(일반),4,kg,상자,12개,상,2500,5500,4100,2022-08-12,항도청과(주),과실류
복숭아,털복숭아(일반),10,kg,상자,12개,상,3000,26600,11400,2022-08-12,항도청과(주),과실류
복숭아,털복숭아(일반),10,kg,상자,13개,보통,11600,13000,12300,2022-08-12,항도청과(주),과실류
복숭아,털복숭아(일반),4,kg,상자,19개,등외,12000,12000,12000,2022-08-12,항도청과(주),과실류
복숭아,경봉,10,kg,상자,12개,상,7000,7000,7000,2022-08-12,항도청과(주),과실류
복숭아,경봉,10,kg,상자,14개,4등,5000,5000,5000,2022-08-12,항도청과(주),과실류
자두,홍자두,5,kg,상자,11개,특,4100,36000,17600,2022-08-12,항도청과(주),과실류
자두,홍자두,5,kg,상자,12개,상,8100,8100,8100,2022-08-12,항도청과(주),과실류
자두,홍자두,5,kg,상자,19개,등외,11000,13600,11900,2022-08-12,항도청과(주),과실류
감귤,하우스감귤,.5,kg,접시용기 트래이,11개,특,1800,1900,1900,2022-08-12,항도청과(주),과실류
감귤,하우스감귤,5,kg,상자,11개,특,13500,15600,14600,2022-08-12,항도청과(주),과실류
감귤,하우스감귤,3,kg,상자,11개,특,13800,14100,14000,2022-08-12,항도청과(주),과실류
감귤,하우스감귤,10,kg,상자,11개,특,18000,45500,27800,2022-08-12,항도청과(주),과실류
감귤,하우스감귤,5,kg,상자,12개,상,7200,20000,11300,2022-08-12,항도청과(주),과실류
감귤,하우스감귤,3,kg,상자,12개,상,10000,13100,11800,2022-08-12,항도청과(주),과실류
감귤,하우스감귤,10,kg,상자,12개,상,43000,44500,43800,2022-08-12,항도청과(주),과실류
풋고추,당조,10,kg,상자,없음,특,37000,37000,37000,2022-08-12,부산청과(주),조미채소류
풋고추,당조,5,kg,상자,없음,상,7600,7600,7600,2022-08-12,부산청과(주),조미채소류
풋고추,당조,10,kg,상자,없음,상,16000,16000,16000,2022-08-12,부산청과(주),조미채소류
풋고추,모닝,5,kg,상자,없음,특,13900,41100,31100,2022-08-12,부산청과(주),조미채소류
풋고추,모닝,5,kg,상자,없음,상,9000,19000,15900,2022-08-12,부산청과(주),조미채소류
풋고추,모닝,4,kg,상자,없음,상,14000,14000,14000,2022-08-12,부산청과(주),조미채소류
풋고추,모닝,10,kg,상자,없음,상,23600,23600,23600,2022-08-12,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),2,kg,상자,없음,특,10000,10000,10000,2022-08-12,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),4,kg,상자,없음,특,10200,25700,17700,2022-08-12,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),10,kg,상자,없음,특,37000,37000,37000,2022-08-12,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),4,kg,상자,없음,상,10200,12300,11300,2022-08-12,부산청과(주),조미채소류
홍고추,홍고추(일반),10,kg,상자,없음,특,27400,36700,32700,2022-08-12,부산청과(주),조미채소류
홍고추,홍고추(일반),10,kg,상자,없음,상,23900,34500,26800,2022-08-12,부산청과(주),조미채소류
홍고추,홍고추(일반),10,kg,상자,없음,보통,18900,18900,18900,2022-08-12,부산청과(주),조미채소류
마늘,햇마늘 대서,1,kg,그물망,없음,등외,1880,1880,1900,2022-08-12,부산청과(주),조미채소류
생강,생강(일반),20,kg,PP대,없음,등외,25000,25000,25000,2022-08-12,부산청과(주),조미채소류
방아,방아(일반),4,kg,상자,없음,상,8800,8800,8800,2022-08-12,부산청과(주),조미채소류
양상추,양상추(일반),10,kg,상자,없음,상,16000,17700,16800,2022-08-12,부산청과(주),양채류
피망(단고추),홍피망,10,kg,상자,없음,특,24800,24800,24800,2022-08-12,부산청과(주),양채류
피망(단고추),청피망,10,kg,상자,없음,특,16900,27300,23600,2022-08-12,부산청과(주),양채류
피망(단고추),청피망,10,kg,상자,없음,상,11000,22100,16800,2022-08-12,부산청과(주),양채류
피망(단고추),청피망,10,kg,상자,없음,보통,17100,17100,17100,2022-08-12,부산청과(주),양채류
적채,적채(일반),8,kg,상자,없음,특,5000,7200,6300,2022-08-12,부산청과(주),양채류
적채,적채(일반),10,kg,상자,없음,특,17000,17000,17000,2022-08-12,부산청과(주),양채류
적채,적채(일반),8,kg,상자,없음,상,4000,4000,4000,2022-08-12,부산청과(주),양채류
적채,적채(일반),16,kg,상자,없음,상,10800,12000,11400,2022-08-12,부산청과(주),양채류
적채,적채(일반),10,kg,상자,없음,상,12300,12300,12300,2022-08-12,부산청과(주),양채류
브로코리(녹색꽃양배추),브로코리(일반),10,kg,상자,없음,보통,21000,21000,21000,2022-08-12,부산청과(주),양채류
파세리(향미나리),파세리(일반),4,kg,상자,없음,특,8000,8000,8000,2022-08-12,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),10,kg,상자,없음,특,11200,20200,16200,2022-08-12,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),20,kg,상자,없음,특,26000,33000,29500,2022-08-12,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),10,kg,상자,없음,상,14000,14000,14000,2022-08-12,부산청과(주),양채류
칼리플라워(꽃양배추),칼리플라워(일반),8,kg,상자,없음,특,19800,20000,19900,2022-08-12,부산청과(주),양채류
칼리플라워(꽃양배추),칼리플라워(일반),8,kg,상자,없음,상,17900,17900,17900,2022-08-12,부산청과(주),양채류
아스파라가스,녹색,1,kg,단,없음,상,6500,9500,7900,2022-08-12,부산청과(주),양채류
파프리카,노랑파프리카,5,kg,상자,없음,특,13000,28700,20600,2022-08-12,부산청과(주),양채류
파프리카,노랑파프리카,5,kg,상자,없음,상,5000,16000,10300,2022-08-12,부산청과(주),양채류
파프리카,빨강파프리카,5,kg,상자,없음,특,19000,37100,28200,2022-08-12,부산청과(주),양채류
파프리카,빨강파프리카,5,kg,상자,없음,상,17500,28000,22100,2022-08-12,부산청과(주),양채류
파프리카,빨강파프리카,5,kg,상자,없음,보통,17000,17000,17000,2022-08-12,부산청과(주),양채류
파프리카,오렌지파프리카,5,kg,상자,없음,특,25600,25600,25600,2022-08-12,부산청과(주),양채류
로메인,로메인(일반),2,kg,상자,없음,특,6800,6800,6800,2022-08-12,부산청과(주),양채류
취나물,취나물(일반),4,kg,상자,없음,상,14500,15900,15300,2022-08-12,부산청과(주),산채류
마,생장마,10,kg,상자,없음,상,38100,65000,52700,2022-08-12,부산청과(주),산채류
마,생장마,10,kg,상자,없음,보통,26000,48800,37400,2022-08-12,부산청과(주),산채류
마,생장마,10,kg,상자,없음,4등,12100,25300,19400,2022-08-12,부산청과(주),산채류
느타리버섯,기타느타리버섯,.2,kg,상자,없음,특,350,350,400,2022-08-12,부산청과(주),버섯류
느타리버섯,기타느타리버섯,2,kg,상자,없음,특,4000,4000,4000,2022-08-12,부산청과(주),버섯류
표고버섯,생표고,4,kg,상자,없음,상,23000,23000,23000,2022-08-12,부산청과(주),버섯류
팽이버섯,기타팽이버섯,5,kg,상자,없음,특,7200,9900,9000,2022-08-12,부산청과(주),버섯류
옥수수,풋옥수수,10,kg,그물망,11개,특,16000,17000,16500,2022-08-12,항도청과(주),잡곡류
감자,대지,20,kg,상자,11개,특,28000,41600,36600,2022-08-12,항도청과(주),서류
감자,대지,20,kg,상자,12개,상,22300,34000,27400,2022-08-12,항도청과(주),서류
가지,가지(일반),10,kg,상자,없음,특,15000,28100,20300,2022-08-12,부산청과(주),과채류
가지,가지(일반),5,kg,상자,없음,상,3500,3500,3500,2022-08-12,부산청과(주),과채류
가지,가지(일반),10,kg,상자,없음,상,6200,18000,11700,2022-08-12,부산청과(주),과채류
가지,가지(일반),10,kg,상자,없음,보통,4000,9400,6100,2022-08-12,부산청과(주),과채류
박,여주(일반),10,kg,상자,없음,특,8600,10500,9400,2022-08-12,부산청과(주),과채류
박,여주(일반),6,kg,상자,없음,특,12600,13100,12900,2022-08-12,부산청과(주),과채류
박,여주(일반),10,kg,상자,없음,상,6100,12000,8800,2022-08-12,부산청과(주),과채류
배추,쌈배추,10,kg,상자,없음,특,18000,19000,18700,2022-08-12,부산청과(주),엽경채류
배추,쌈배추,10,kg,상자,없음,상,12600,12600,12600,2022-08-12,부산청과(주),엽경채류
얼갈이배추,얼갈이배추,1,kg,단,없음,상,1560,1780,1700,2022-08-12,부산청과(주),엽경채류
얼갈이배추,얼갈이배추,4,kg,상자,없음,상,4100,4100,4100,2022-08-12,부산청과(주),엽경채류
얼갈이배추,솎음,5,kg,상자,없음,상,2600,2600,2600,2022-08-12,부산청과(주),엽경채류
상추,기타상추,2,kg,상자,없음,상,4000,21000,15100,2022-08-12,부산청과(주),엽경채류
상추,기타상추,4,kg,상자,없음,상,4600,13800,8200,2022-08-12,부산청과(주),엽경채류
열무,열무(일반),4,kg,상자,없음,상,2600,10000,6300,2022-08-12,부산청과(주),엽경채류
미나리,미나리(일반),1,kg,단,없음,보통,2500,2800,2700,2022-08-12,부산청과(주),엽경채류
부추,일반부추,.5,kg,단,없음,특,1920,1920,1900,2022-08-12,부산청과(주),엽경채류
부추,일반부추,1,kg,단,없음,상,1660,1660,1700,2022-08-12,부산청과(주),엽경채류
부추,일반부추,3,kg,상자,없음,상,3300,3400,3400,2022-08-12,부산청과(주),엽경채류
깻잎,깻잎(일반),4,kg,PE대,없음,상,11000,11000,11000,2022-08-12,부산청과(주),엽경채류
깻잎,깻잎(일반),2,kg,상자,없음,상,12000,15600,13000,2022-08-12,부산청과(주),엽경채류
깻잎,깻잎(일반),5,kg,PE대,없음,상,12100,12100,12100,2022-08-12,부산청과(주),엽경채류
고구마순,기타고구마순,6,kg,PE대,없음,특,3000,3000,3000,2022-08-12,부산청과(주),엽경채류
고구마순,기타고구마순,10,kg,상자,없음,상,13000,13000,13000,2022-08-12,부산청과(주),엽경채류
고추잎,기타고추잎,5,kg,PE대,없음,상,13300,13300,13300,2022-08-12,부산청과(주),엽경채류
당근,당근(일반),20,kg,상자,없음,특,20000,20000,20000,2022-08-12,부산청과(주),근채류
당근,당근(일반),20,kg,상자,없음,상,13200,13200,13200,2022-08-12,부산청과(주),근채류
당근,당근(일반),20,kg,상자,없음,보통,8500,8500,8500,2022-08-12,부산청과(주),근채류
당근,당근(수입),10,kg,상자,없음,상,8800,8800,8800,2022-08-12,부산청과(주),근채류
우엉,우엉(일반),1,kg,단,없음,4등,260,2081,1200,2022-08-12,부산청과(주),근채류
연근,연근(일반),1,kg,상자,없음,상,2703,2921,2800,2022-08-12,부산청과(주),근채류
연근,연근(일반),1,kg,상자,없음,보통,900,1131,1000,2022-08-12,부산청과(주),근채류
연근,연근(일반),1,kg,PP대,없음,4등,640,640,600,2022-08-12,부산청과(주),근채류
양파,양파(일반),20,kg,그물망,없음,특,18000,28200,24300,2022-08-12,부산청과(주),조미채소류
양파,양파(일반),20,kg,그물망,없음,상,16000,25800,22600,2022-08-12,부산청과(주),조미채소류
양파,양파(일반),20,kg,그물망,없음,보통,23000,23000,23000,2022-08-12,부산청과(주),조미채소류
대파,대파(일반),2,kg,PE대,없음,특,2000,2000,2000,2022-08-12,부산청과(주),조미채소류
대파,대파(일반),10,kg,상자,없음,특,16000,19100,17000,2022-08-12,부산청과(주),조미채소류
대파,대파(일반),1,kg,단,없음,상,1700,2420,2000,2022-08-12,부산청과(주),조미채소류
대파,대파(일반),10,kg,상자,없음,상,14000,14000,14000,2022-08-12,부산청과(주),조미채소류
풋고추,청양,5,kg,상자,없음,특,8000,18000,12400,2022-08-12,부산청과(주),조미채소류
풋고추,청양,10,kg,상자,없음,특,14000,67000,36400,2022-08-12,부산청과(주),조미채소류
풋고추,청양,6.5,kg,상자,없음,특,18900,18900,18900,2022-08-12,부산청과(주),조미채소류
풋고추,청양,9,kg,상자,없음,특,30000,30000,30000,2022-08-12,부산청과(주),조미채소류
풋고추,청양,5,kg,상자,없음,상,9000,9000,9000,2022-08-12,부산청과(주),조미채소류
풋고추,청양,9,kg,상자,없음,상,12300,12300,12300,2022-08-12,부산청과(주),조미채소류
풋고추,청양,10,kg,상자,없음,상,13600,35500,20500,2022-08-12,부산청과(주),조미채소류
풋고추,청양,8,kg,상자,없음,상,16600,16600,16600,2022-08-12,부산청과(주),조미채소류
풋고추,청양,7,kg,상자,없음,보통,10000,10000,10000,2022-08-12,부산청과(주),조미채소류
풋고추,청양,10,kg,상자,없음,보통,18800,18800,18800,2022-08-12,부산청과(주),조미채소류
풋고추,오이맛고추,10,kg,상자,없음,특,22500,37000,32400,2022-08-12,부산청과(주),조미채소류
풋고추,오이맛고추,5,kg,상자,없음,상,6600,6600,6600,2022-08-12,부산청과(주),조미채소류
풋고추,오이맛고추,10,kg,상자,없음,상,21000,23000,21900,2022-08-12,부산청과(주),조미채소류
풋고추,아삭이,10,kg,상자,없음,특,32000,32000,32000,2022-08-12,부산청과(주),조미채소류
감귤,하우스감귤,.5,kg,상자,없음,등외,1500,1700,1600,2022-08-12,부산청과(주),과실류
감귤,하우스감귤,3,kg,상자,없음,등외,9000,14300,12100,2022-08-12,부산청과(주),과실류
감귤,하우스감귤,5,kg,상자,없음,등외,12200,26400,18600,2022-08-12,부산청과(주),과실류
무화과,무화과(일반),1.2,kg,상자,없음,특,5500,5500,5500,2022-08-12,부산청과(주),과실류
무화과,무화과(일반),1.2,kg,상자,없음,보통,4000,4000,4000,2022-08-12,부산청과(주),과실류
무화과,무화과(일반),2,kg,상자,없음,보통,7600,7600,7600,2022-08-12,부산청과(주),과실류
아로니아,아로니아(일반),10,kg,상자,없음,상,10000,12000,11200,2022-08-12,부산청과(주),과실류
수박,수박(일반)(꼭지절단),3,kg,상자,없음,특,3500,3500,3500,2022-08-12,부산청과(주),과일과채류
수박,수박(일반)(꼭지절단),4,kg,P-BOX,없음,특,3500,3900,3700,2022-08-12,부산청과(주),과일과채류
수박,수박(일반)(꼭지절단),5,kg,P-BOX,없음,특,5500,6500,5900,2022-08-12,부산청과(주),과일과채류
수박,수박(일반)(꼭지절단),6,kg,P-BOX,없음,특,9000,12400,10700,2022-08-12,부산청과(주),과일과채류
수박,수박(일반)(꼭지절단),7,kg,P-BOX,없음,특,12400,14500,13800,2022-08-12,부산청과(주),과일과채류
수박,수박(일반)(꼭지절단),8,kg,P-BOX,없음,특,15500,16200,16000,2022-08-12,부산청과(주),과일과채류
수박,수박(일반)(꼭지절단),9,kg,P-BOX,없음,특,19200,19200,19200,2022-08-12,부산청과(주),과일과채류
수박,수박(일반)(꼭지절단),10,kg,P-BOX,없음,특,21100,21100,21100,2022-08-12,부산청과(주),과일과채류
수박,수박(일반)(꼭지절단),10,kg,P-BOX,없음,상,1600,6000,3400,2022-08-12,부산청과(주),과일과채류
참외,기타참외,10,kg,상자,없음,상,3600,15100,11100,2022-08-12,부산청과(주),과일과채류
참외,기타참외,10,kg,상자,없음,보통,8000,30000,20500,2022-08-12,부산청과(주),과일과채류
참외,기타참외,10,kg,상자,없음,등외,8000,8000,8000,2022-08-12,부산청과(주),과일과채류
토마토,토마토(일반),10,kg,상자,없음,특,14100,38500,26900,2022-08-12,부산청과(주),과일과채류
토마토,토마토(일반),10,kg,상자,없음,상,7600,10000,8700,2022-08-12,부산청과(주),과일과채류
토마토,토마토(일반),5,kg,상자,없음,등외,1500,11800,7200,2022-08-12,부산청과(주),과일과채류
토마토,토마토(일반),10,kg,상자,없음,등외,4500,28800,15400,2022-08-12,부산청과(주),과일과채류
메론,파파야계,18,kg,상자,없음,상,800,1100,1000,2022-08-12,부산청과(주),과일과채류
메론,파파야계,2,kg,상자,없음,상,1400,1400,1400,2022-08-12,부산청과(주),과일과채류
메론,파파야계,2.5,kg,상자,없음,상,1500,1500,1500,2022-08-12,부산청과(주),과일과채류
메론,파파야계,3,kg,상자,없음,상,2000,2000,2000,2022-08-12,부산청과(주),과일과채류
메론,기타메론,8,kg,상자,없음,특,12000,18000,15300,2022-08-12,부산청과(주),과일과채류
방울토마토,대추방울,2,kg,상자,없음,특,3000,3000,3000,2022-08-12,부산청과(주),과일과채류
방울토마토,대추방울,3,kg,상자,없음,특,10000,10000,10000,2022-08-12,부산청과(주),과일과채류
방울토마토,대추방울,2,kg,상자,없음,상,4800,12800,10200,2022-08-12,부산청과(주),과일과채류
오이,백다다기,10,kg,상자,없음,특,15000,34500,29600,2022-08-12,부산청과(주),과채류
오이,백다다기,10,kg,상자,없음,상,16000,22000,18100,2022-08-12,부산청과(주),과채류
오이,백다다기,20,kg,상자,없음,상,44000,44000,44000,2022-08-12,부산청과(주),과채류
오이,백다다기,10,kg,상자,없음,보통,6600,6600,6600,2022-08-12,부산청과(주),과채류
오이,가시오이,10,kg,상자,없음,특,8200,26500,18800,2022-08-12,부산청과(주),과채류
오이,가시오이,10,kg,상자,없음,상,3000,18100,11600,2022-08-12,부산청과(주),과채류
오이,가시오이,10,kg,상자,없음,보통,4000,14500,9000,2022-08-12,부산청과(주),과채류
오이,노각,10,kg,상자,없음,특,10100,12300,11300,2022-08-12,부산청과(주),과채류
오이,노각,10,kg,상자,없음,상,5500,8300,7100,2022-08-12,부산청과(주),과채류
호박,애호박,8,kg,상자,없음,특,7100,33600,21200,2022-08-12,부산청과(주),과채류
호박,애호박,8,kg,상자,없음,상,12500,24300,17100,2022-08-12,부산청과(주),과채류
호박,애호박,8,kg,상자,없음,보통,4000,24000,14000,2022-08-12,부산청과(주),과채류
호박,애호박,8,kg,상자,없음,등외,13100,13100,13100,2022-08-12,부산청과(주),과채류
호박,쥬키니호박,10,kg,상자,없음,특,3000,30000,14400,2022-08-12,부산청과(주),과채류
호박,쥬키니호박,10,kg,상자,없음,상,3000,16900,10900,2022-08-12,부산청과(주),과채류
호박,쥬키니호박,10,kg,상자,없음,보통,12500,12500,12500,2022-08-12,부산청과(주),과채류
호박,풋호박,10,kg,상자,없음,특,16600,20000,18600,2022-08-12,부산청과(주),과채류
호박,풋호박,10,kg,상자,없음,상,25500,25500,25500,2022-08-12,부산청과(주),과채류
호박,단호박,10,kg,그물망,없음,상,4800,8800,7200,2022-08-12,부산청과(주),과채류
호박,단호박,10,kg,상자,없음,상,15200,15200,15200,2022-08-12,부산청과(주),과채류
호박,단호박,5,kg,상자,없음,보통,8900,10500,9400,2022-08-12,부산청과(주),과채류
가지,가지(일반),5,kg,상자,없음,특,7400,7400,7400,2022-08-12,부산청과(주),과채류
배,원황,10,kg,상자,없음,상,21200,42600,27900,2022-08-12,부산청과(주),과실류
배,원황,15,kg,상자,없음,상,35000,58900,49800,2022-08-12,부산청과(주),과실류
배,원황,15,kg,상자,없음,등외,25500,25500,25500,2022-08-12,부산청과(주),과실류
포도,캠벨얼리,2,kg,상자,없음,특,8600,8600,8600,2022-08-12,부산청과(주),과실류
포도,캠벨얼리,3,kg,상자,없음,특,10300,16000,12700,2022-08-12,부산청과(주),과실류
포도,캠벨얼리,3,kg,상자,없음,상,5000,11200,8900,2022-08-12,부산청과(주),과실류
포도,캠벨얼리,2,kg,상자,없음,상,6500,6500,6500,2022-08-12,부산청과(주),과실류
포도,캠벨얼리,3,kg,상자,없음,보통,6900,6900,6900,2022-08-12,부산청과(주),과실류
포도,거봉,2,kg,상자,없음,상,11800,18200,15000,2022-08-12,부산청과(주),과실류
포도,샤인마스캇,2,kg,상자,없음,상,10800,31000,19900,2022-08-12,부산청과(주),과실류
포도,샤인마스캇,4,kg,상자,없음,상,28500,54900,42900,2022-08-12,부산청과(주),과실류
포도,샤인마스캇,4,kg,상자,없음,보통,13600,64300,46700,2022-08-12,부산청과(주),과실류
복숭아,백봉,4,kg,상자,없음,등외,8800,20100,15700,2022-08-12,부산청과(주),과실류
복숭아,유명,4,kg,상자,없음,상,18800,20400,19600,2022-08-12,부산청과(주),과실류
복숭아,유명,4,kg,상자,없음,등외,11800,22000,16400,2022-08-12,부산청과(주),과실류
복숭아,유명,10,kg,상자,없음,등외,16600,16600,16600,2022-08-12,부산청과(주),과실류
복숭아,황도,4,kg,상자,없음,상,8000,24300,15700,2022-08-12,부산청과(주),과실류
복숭아,황도,4,kg,상자,없음,등외,4700,23300,11400,2022-08-12,부산청과(주),과실류
복숭아,백도,4,kg,상자,없음,상,8000,20000,13000,2022-08-12,부산청과(주),과실류
복숭아,미백,4,kg,상자,없음,등외,5300,10100,7500,2022-08-12,부산청과(주),과실류
복숭아,천중도백도,4,kg,상자,없음,등외,5300,24300,11600,2022-08-12,부산청과(주),과실류
복숭아,천중도백도,4.5,kg,상자,없음,등외,9500,12300,10900,2022-08-12,부산청과(주),과실류
복숭아,금도,4,kg,상자,없음,등외,6000,20200,11800,2022-08-12,부산청과(주),과실류
복숭아,아부백도,4,kg,상자,없음,등외,4600,13000,8900,2022-08-12,부산청과(주),과실류
복숭아,네호네백도,4,kg,상자,없음,등외,5100,24300,10100,2022-08-12,부산청과(주),과실류
복숭아,천도,5,kg,상자,없음,특,8800,8800,8800,2022-08-12,부산청과(주),과실류
복숭아,천도,5,kg,상자,없음,상,4100,14500,8900,2022-08-12,부산청과(주),과실류
복숭아,천도,10,kg,상자,없음,등외,12100,33200,21800,2022-08-12,부산청과(주),과실류
복숭아,털복숭아(일반),4,kg,상자,없음,등외,8000,18300,12000,2022-08-12,부산청과(주),과실류
복숭아,성백도,4,kg,상자,없음,등외,13200,24300,19600,2022-08-12,부산청과(주),과실류
복숭아,경봉,4.5,kg,상자,없음,특,8800,13300,11500,2022-08-12,부산청과(주),과실류
복숭아,경봉,10,kg,상자,없음,특,10200,12000,11100,2022-08-12,부산청과(주),과실류
복숭아,경봉,10,kg,상자,없음,상,10600,10600,10600,2022-08-12,부산청과(주),과실류
복숭아,경봉,10,kg,상자,없음,보통,8000,8000,8000,2022-08-12,부산청과(주),과실류
복숭아,경봉,4.5,kg,상자,없음,등외,3000,16700,12100,2022-08-12,부산청과(주),과실류
복숭아,경봉,10,kg,상자,없음,등외,8000,11000,9500,2022-08-12,부산청과(주),과실류
복숭아,경봉,4,kg,상자,없음,등외,8000,17900,13900,2022-08-12,부산청과(주),과실류
복숭아,대명,10,kg,상자,없음,등외,16600,22000,19200,2022-08-12,부산청과(주),과실류
복숭아,대명,4.5,kg,상자,없음,등외,17700,18600,18200,2022-08-12,부산청과(주),과실류
복숭아,대왕,4,kg,상자,없음,등외,7700,15600,11700,2022-08-12,부산청과(주),과실류
복숭아,기타복숭아,4,kg,상자,없음,등외,6600,24700,13600,2022-08-12,부산청과(주),과실류
복숭아,기타복숭아,10,kg,상자,없음,등외,6900,27000,13300,2022-08-12,부산청과(주),과실류
복숭아,백천황도,4,kg,상자,없음,상,13300,22800,17600,2022-08-12,부산청과(주),과실류
복숭아,백천황도,4,kg,상자,없음,등외,9000,11000,9900,2022-08-12,부산청과(주),과실류
복숭아,홍금향,4,kg,상자,없음,등외,5000,22900,10900,2022-08-12,부산청과(주),과실류
자두,도담,.5,kg,상자,없음,특,800,800,800,2022-08-12,부산청과(주),과실류
자두,도담,5,kg,상자,없음,특,11200,46100,24000,2022-08-12,부산청과(주),과실류
자두,도담,5,kg,상자,없음,상,14100,42200,21900,2022-08-12,부산청과(주),과실류
자두,도담,5,kg,상자,없음,보통,10000,12600,11100,2022-08-12,부산청과(주),과실류
자두,도담,5,kg,상자,없음,등외,9200,11000,10100,2022-08-12,부산청과(주),과실류
자두,기타자두,5,kg,상자,없음,특,16600,27800,22000,2022-08-12,부산청과(주),과실류
