품목명,등급,월,평균가격,최고가격,최저가격,계절지수
배 원황_10.0,하,11,15065.0,16000.0,12000.0,0.6979903625779004
배 원황_10.0,하,12,15065.0,16000.0,12000.0,0.6979903625779004
배 원황_15.0,상,01,49833.0,55000.0,44000.0,0.253693200952918
배 원황_15.0,상,02,39658.0,46000.0,37000.0,0.20189362397188249
배 원황_15.0,상,03,39581.0,45000.0,37000.0,0.20150162717310707
배 원황_15.0,상,04,42221.0,47000.0,36000.0,0.21494151741683523
배 원황_15.0,상,05,41637.0,45000.0,39000.0,0.21196845078716203
배 원황_15.0,상,07,69341.58333333333,76916.66666666667,61500.0,0.35300881413876023
배 원황_15.0,상,08,38656.40770754464,44355.272166376584,34336.046883349365,0.19679465030538096
배 원황_15.0,상,09,25222.2845721701,29374.920115555466,21831.584254126992,0.12840330922198606
배 원황_15.0,상,10,22205.62037037037,24037.037037037036,20453.703703703704,0.11304587142866329
배 원황_15.0,상,11,48541.5,52000.0,44500.0,0.24711834555527598
배 원황_15.0,상,12,46595.0,48500.0,44000.0,0.23720897193428475
배 원황_15.0,중,01,34205.0,44000.0,27000.0,0.22800251135931573
배 원황_15.0,중,02,31045.0,37000.0,25000.0,0.20693869215465452
배 원황_15.0,중,03,33138.0,37000.0,27000.0,0.220890139494957
배 원황_15.0,중,04,31968.0,36000.0,30000.0,0.2130911937767755
배 원황_15.0,중,05,35695.0,39000.0,31000.0,0.2379345020602478
배 원황_15.0,중,07,55298.25,61500.0,47166.666666666664,0.36860517099182233
배 원황_15.0,중,08,29653.813243986464,34309.94942817296,24663.416060434003,0.19766536737345566
배 원황_15.0,중,09,18229.7508596532,21866.038834634204,14354.979777928356,0.12151524564992178
배 원황_15.0,중,10,18207.757575757576,20767.676767676767,14383.838383838383,0.12136864357533501
배 원황_15.0,중,11,38775.0,44500.0,31000.0,0.2584650600192214
배 원황_15.0,중,12,37678.0,44000.0,30500.0,0.2511527151877298
배 원황_15.0,특,01,55915.0,58000.0,55000.0,0.24152747355532844
배 원황_15.0,특,02,46813.0,50000.0,46000.0,0.20221095626478744
배 원황_15.0,특,03,46378.0,50000.0,45000.0,0.2003319532960569
배 원황_15.0,특,04,48699.0,53000.0,47000.0,0.2103576220096743
배 원황_15.0,특,05,49164.0,53000.0,45000.0,0.21236621139004147
배 원황_15.0,특,07,79258.33333333333,81416.66666666667,76916.66666666667,0.3423601002987762
배 원황_15.0,특,08,47732.750188358084,52229.60287497774,44581.56125021685,0.20618386048183412
배 원황_15.0,특,09,31988.98487806692,35503.72675032151,29651.50579890787,0.13817792540819296
배 원황_15.0,특,10,25992.0,26700.0,25000.0,0.11227366704194039
배 원황_15.0,특,11,52883.5,55000.0,52000.0,0.22843276665945114
배 원황_15.0,특,12,51080.5,54000.0,50000.0,0.2206446233200922
배 원황_15.0,하,01,20621.0,27000.0,11000.0,0.20424371780019115
배 원황_15.0,하,02,19112.0,25000.0,12000.0,0.18929760606164847
배 원황_15.0,하,03,22294.0,27000.0,12000.0,0.2208141915832143
배 원황_15.0,하,04,24107.0,30000.0,14000.0,0.23877131589201342
배 원황_15.0,하,05,25216.0,30000.0,18000.0,0.24975556898548182
배 원황_15.0,하,07,38929.916666666664,43166.666666666664,30166.666666666668,0.3855870672446353
배 원황_15.0,하,08,19994.225575006847,24447.54996609236,10475.67010608592,0.1980357386147647
배 원황_15.0,하,09,11217.111581359368,14330.671801389259,6142.69005549124,0.11110152622842824
배 원황_15.0,하,10,12980.525252525253,14383.838383838383,10303.030303030302,0.12856751547330503
배 원황_15.0,하,11,26697.5,31000.0,19500.0,0.2644293029421756
배 원황_15.0,하,12,27162.0,30500.0,19000.0,0.26903001129376813
배 원황_7.5,상,08,21933.136773869108,26187.605967079988,18369.19434717927,0.13654775579975642
배 원황_7.5,상,09,15988.613770216713,18725.653431535786,13846.890038066507,0.09953931127959889
배 원황_7.5,상,10,10920.62962962963,14000.0,9259.259259259257,0.06798787985596458
배 원황_7.5,중,08,15829.657249814842,18274.472240529245,13471.875821266724,0.13470428503914145
배 원황_7.5,중,09,11686.4232450556,13740.41154923508,9784.920961391548,0.09944695978230553
배 원황_7.5,중,10,8830.888888888889,9259.259259259257,8518.518518518518,0.07514746246649087
배 원황_7.5,특,08,25173.48243707094,26181.37163561077,24050.0185245723,0.1526386312440828
배 원황_7.5,특,09,18388.95438806836,18973.1780338398,17790.175476756358,0.11150085550623634
배 원황_7.5,특,10,11182.0,11500.0,11000.0,0.06780171074216815
배 원황_7.5,하,08,10987.686701932696,13209.371130395157,8353.163045954809,0.13467696626456443
배 원황_7.5,하,09,7880.028463366699,9774.431450902039,5503.511194687666,0.09658614741335614
배 원황_7.5,하,10,7150.518518518518,8518.518518518518,4851.851851851851,0.08764448490538701
배 장십랑_15.0,상,09,19206.019047619047,23502.380952380954,18442.85714285714,0.2
배 장십랑_15.0,중,09,15428.990476190476,18414.285714285717,11388.095238095239,0.2
배 장십랑_15.0,특,09,25069.166666666668,26041.666666666668,23854.166666666668,0.25
배 장십랑_15.0,하,09,9336.416666666666,12020.833333333334,6500.0,0.25
배 풍수_15.0,상,08,33436.0,36333.333333333336,28666.666666666668,0.39905241372124634
배 풍수_15.0,상,09,27428.925170068025,32713.09523809524,24437.755102040817,0.32735909782555006
배 풍수_15.0,상,10,25927.0,29000.0,23000.0,0.3094339014999029
배 풍수_15.0,중,08,23247.0,28666.666666666668,16666.666666666668,0.3268889564066702
배 풍수_15.0,중,09,19830.79761904762,24638.49206349206,14041.269841269843,0.2788518405988883
배 풍수_15.0,특,08,37666.66666666666,39333.333333333336,36333.333333333336,0.35344503343261585
배 풍수_15.0,특,09,35094.7,36906.666666666664,33963.333333333336,0.3293109933134768
배 풍수_15.0,하,08,13037.333333333334,16666.666666666668,8333.333333333334,0.37319764938533123
배 풍수_15.0,하,09,11366.183333333332,13686.666666666668,8930.0,0.32536047012293373
배 풍수_7.5,상,09,15000.0,17000.0,13000.0,1.0
배 풍수_7.5,중,09,10500.0,13000.0,8000.0,1.0
복수박_5.0,상,05,11051.75,13458.333333333332,9604.166666666668,0.17237102003080632
복수박_5.0,상,06,9199.722742260241,9972.763225364051,8510.828639556805,0.14348547452521132
복수박_5.0,상,07,8949.726189240359,9923.75943145174,8020.398712099117,0.13958634897059577
복수박_5.0,상,08,8367.179665525817,9423.986402439088,7502.659916809534,0.13050053554665153
복수박_5.0,상,09,5630.685606060607,6665.340909090909,4821.80735930736,0.08782021140447854
복수박_5.0,상,10,5844.0,7000.0,5500.0,0.0911472156952548
복수박_5.0,상,11,5844.0,7000.0,5500.0,0.0911472156952548
복수박_5.0,중,05,9536.0,11000.0,8000.0,0.21618261911302988
복수박_5.0,중,06,7515.598904744835,8549.657681737492,6301.70473623832,0.17037980866513813
복수박_5.0,중,07,6920.443913380317,8048.234644660083,5635.206847246321,0.15688755144918026
복수박_5.0,중,08,6488.72338640673,7700.479487796033,5258.565834217517,0.1471003792337852
복수박_5.0,중,09,3875.3660714285716,4771.488095238095,3152.440476190476,0.08785515806870825
복수박_5.0,중,10,5208.0,5500.0,5000.0,0.1180661787269987
복수박_5.0,중,11,5208.0,5500.0,5000.0,0.1180661787269987
복수박_5.0,특,05,18000.0,18000.0,18000.0,0.3493007894291619
복수박_5.0,특,06,11105.069996767937,11419.941225654142,10832.956774683116,0.21550053980761896
복수박_5.0,특,07,11238.58685977765,11464.193335903863,10933.290089540089,0.21809151456602993
복수박_5.0,특,08,11032.652532584609,11328.77878249859,10645.834331172497,0.21409523550719148
복수박_5.0,특,09,7239.642857142857,7389.880952380952,6976.190476190476,0.1404896091769552
복수박_5.0,특,10,7000.0,7000.0,7000.0,0.13583919588911852
복수박_5.0,특,11,7000.0,7000.0,7000.0,0.13583919588911852
복수박_5.0,하,05,6486.0,8000.0,5000.0,0.21549266909447537
복수박_5.0,하,06,5418.610440201143,6295.211229744815,3968.068328348067,0.18002942129850977
복수박_5.0,하,07,4603.881408025049,5609.142032431507,3153.8485146270236,0.15296063718929218
복수박_5.0,하,08,4221.000775911885,5209.484710500843,2955.4197753194408,0.14023970450988338
복수박_5.0,하,09,2622.5,3152.440476190476,2153.75,0.08713066985819637
복수박_5.0,하,10,4127.0,5000.0,4000.0,0.13711659656998146
복수박_5.0,하,11,4127.0,5000.0,4000.0,0.13711659656998146
수박(일반)_1.0,상,01,2489.422902604642,2785.131425965339,2282.477650755042,0.07682393241247229
수박(일반)_1.0,상,02,2494.641422799423,2780.614116883117,2308.080341991342,0.07698497666185133
수박(일반)_1.0,상,03,2386.9029304029305,2630.4303011803013,2213.8311965811968,0.07366015200091092
수박(일반)_1.0,상,04,2312.9234615384617,2716.452884615385,2113.925,0.07137713543911738
수박(일반)_1.0,상,05,1930.6375338319087,2244.0559455128205,1739.112353988604,0.05957973924675508
수박(일반)_1.0,상,06,1807.8826923076922,2155.1144230769232,1614.6166346153846,0.055791507990951505
수박(일반)_1.0,상,07,1887.512964160023,2255.47209653092,1685.3562749886278,0.058248909108443284
수박(일반)_1.0,상,08,1927.3809615384614,2275.991730769231,1713.1831730769231,0.0594792409788608
수박(일반)_1.0,상,09,1760.4587521387393,2131.296775794538,1541.3396325541466,0.05432799868907241
수박(일반)_1.0,상,10,1690.2955558105814,1980.8775466150785,1516.5566430585613,0.052162752821478864
수박(일반)_1.0,상,11,1987.677556561086,2248.9290497737557,1802.324886877828,0.061340002176114065
수박(일반)_1.0,상,12,2090.633636039886,2371.3933404558406,1924.6034544159543,0.06451724091809595
수박(일반)_1.0,중,01,2055.6781443194486,2282.4321962095873,1767.9017411573934,0.07891042354157955
수박(일반)_1.0,중,02,2098.4507994227993,2308.0070086580085,1819.5247215007214,0.08055231886431291
수박(일반)_1.0,중,03,2002.4909442409444,2213.8311965811968,1713.8064713064712,0.07686874960697879
수박(일반)_1.0,중,04,1892.6875961538462,2113.925,1604.9148076923077,0.07265377620378345
수박(일반)_1.0,중,05,1525.6417806267807,1739.112353988604,1294.888149928775,0.05856414799888081
수박(일반)_1.0,중,06,1436.6298076923076,1614.6166346153846,1250.0426923076923,0.05514728407787229
수박(일반)_1.0,중,07,1496.5087325528502,1685.3562749886278,1246.5534487299194,0.057445830343500905
수박(일반)_1.0,중,08,1500.74375,1713.1831730769231,1239.6541346153847,0.05760839811773349
수박(일반)_1.0,중,09,1349.0721373681731,1541.3396325541466,1129.567417237494,0.051786245839136325
수박(일반)_1.0,중,10,1311.6434975699683,1516.4934622306744,1084.5647874906188,0.05034948890944714
수박(일반)_1.0,중,11,1567.872850678733,1802.2919457013577,1281.0355656108597,0.060185253731615505
수박(일반)_1.0,중,12,1709.7511574074074,1924.5895655270656,1424.3020833333333,0.06563147463261568
수박(일반)_1.0,특,01,2943.4372134387354,3290.0913078950034,2785.131425965339,0.07305361383645373
수박(일반)_1.0,특,02,2954.235220779221,3440.012655122655,2780.614116883117,0.07332161121545454
수박(일반)_1.0,특,03,2770.1189458689455,3046.8233618233617,2630.4303011803013,0.06875200151326967
수박(일반)_1.0,특,04,2968.7429807692306,3555.740096153846,2716.452884615385,0.07368168150712008
수박(일반)_1.0,특,05,2458.6536004273503,3084.1468482905984,2244.0559455128205,0.06102169594893066
수박(일반)_1.0,특,06,2378.038653846154,3159.856634615385,2155.124423076923,0.0590209013846366
수박(일반)_1.0,특,07,2434.841904283081,2869.680528621705,2255.47209653092,0.060430709857237475
수박(일반)_1.0,특,08,2470.1860576923077,2969.3746153846155,2275.991730769231,0.06130792175180259
수박(일반)_1.0,특,09,2286.536144695032,2728.3462961803757,2131.296775794538,0.05674988675654361
수박(일반)_1.0,특,10,2107.0389907170597,2332.5821283362843,1980.8775466150785,0.05229491971611206
수박(일반)_1.0,특,11,2425.8983710407238,3268.066334841629,2248.9946606334843,0.06020873895164533
수박(일반)_1.0,특,12,2525.275908119658,2918.455662393162,2371.3933404558406,0.06267520509015717
수박(일반)_1.0,하,01,1346.7832841795885,1767.9017411573934,556.0442976588629,0.07894477342964007
수박(일반)_1.0,하,02,1417.004191919192,1819.5247215007214,606.2230230880231,0.08306093206974643
수박(일반)_1.0,하,03,1367.3972323972323,1713.8064713064712,656.2087912087911,0.08015310701281456
수박(일반)_1.0,하,04,1282.9632692307691,1604.9148076923077,602.3374038461538,0.07520381771717002
수박(일반)_1.0,하,05,1044.4435683760685,1294.888149928775,461.4266417378917,0.06122244152719872
수박(일반)_1.0,하,06,993.5996153846154,1250.0426923076923,358.64634615384614,0.05824210727719157
수박(일반)_1.0,하,07,930.8604766693002,1246.5534487299194,321.6264394646747,0.05456450958999688
수박(일반)_1.0,하,08,940.1403846153846,1239.6366346153845,357.9493269230769,0.055108472556316165
수박(일반)_1.0,하,09,893.844955555953,1129.5495144241947,435.4298530753135,0.052394760409115615
수박(일반)_1.0,하,10,836.8010397767431,1084.5647874906188,390.2470508084319,0.04905100120180375
수박(일반)_1.0,하,11,952.3319457013575,1281.0219909502262,404.65719457013574,0.05582310871121324
수박(일반)_1.0,하,12,1074.8361823361824,1424.2256944444443,493.7426994301994,0.06300397390230338
수박(일반)_10.0,상,01,25640.68446843012,29498.23173203608,22913.32395865005,0.07915783058967195
수박(일반)_10.0,상,02,25827.484141414137,29351.08225108225,23480.639249639247,0.07973451788078077
수박(일반)_10.0,상,03,24799.900997151,28433.608058608057,22148.6975986976,0.0765621668247653
수박(일반)_10.0,상,04,23512.949134615385,26505.298076923078,21475.721153846152,0.0725890935771659
수박(일반)_10.0,상,05,18653.97060363248,21816.31007834758,16556.318287037036,0.05758847220654821
수박(일반)_10.0,상,06,16771.220192307694,20123.734423076923,14813.34375,0.05177605178205526
수박(일반)_10.0,상,07,18115.9534642917,21218.674064497594,15883.330939213294,0.05592750759295867
수박(일반)_10.0,상,08,18479.339326923076,21355.98076923077,16461.68269230769,0.05704935114546886
수박(일반)_10.0,상,09,16835.229816858337,20328.190298618687,14453.648972510866,0.05197366206903986
수박(일반)_10.0,상,10,16871.42129356388,20060.7553500776,14603.191648268374,0.052085392268183914
수박(일반)_10.0,상,11,20404.114660633484,23605.47511312217,18026.06334841629,0.0629915107620197
수박(일반)_10.0,상,12,22034.258547008547,24998.80698005698,19789.129273504273,0.06802408521428693
수박(일반)_10.0,중,01,19796.568904935644,22908.37691294213,16050.684098510186,0.0800227707422127
수박(일반)_10.0,중,02,20211.500614718614,23441.10101010101,16686.58297258297,0.08170003033427052
수박(일반)_10.0,중,03,19388.461843711844,22147.32397232397,16351.953601953603,0.07837309811684942
수박(일반)_10.0,중,04,19013.107115384617,21475.721153846152,16080.39423076923,0.07685581875818001
수박(일반)_10.0,중,05,13982.775671296296,16554.003472222223,11641.70673076923,0.056521938587295324
수박(일반)_10.0,중,06,12997.804711538462,14813.103365384615,11241.365384615385,0.05254043524300685
수박(일반)_10.0,중,07,14036.194019488137,15883.330939213294,11780.878761761114,0.05673786914835925
수박(일반)_10.0,중,08,14155.677019230769,16458.75,11599.658461538462,0.057220849847788066
수박(일반)_10.0,중,09,12277.981951126452,14446.155187523473,10031.291694239264,0.04963072841410704
수박(일반)_10.0,중,10,12187.64080613665,14572.501111183976,9853.349491041308,0.049265546509665734
수박(일반)_10.0,중,11,14809.3371040724,18013.39366515837,11568.19004524887,0.05986311030028373
수박(일반)_10.0,중,12,16749.658742877495,19769.364316239316,13072.240028490029,0.06770638427436834
수박(일반)_10.0,특,01,31036.366488801057,33080.26426472079,29504.385578189926,0.07821193685005123
수박(일반)_10.0,특,02,30818.841422799425,33420.367965367965,29382.222222222223,0.07766377162808293
수박(일반)_10.0,특,03,29615.660256410258,30935.388685388687,28518.467643467644,0.07463174371854152
수박(일반)_10.0,특,04,28207.234615384616,30313.46153846154,26512.509615384617,0.07108249779332543
수박(일반)_10.0,특,05,23343.167514245015,25897.13586182336,21816.31007834758,0.05882500273229717
수박(일반)_10.0,특,06,22108.54576923077,25433.403846153848,20128.63826923077,0.05571374426750241
수박(일반)_10.0,특,07,22644.03941918648,25263.129354305827,21218.674064497594,0.05706319332588533
수박(일반)_10.0,특,08,22499.487019230768,24820.151923076923,21355.98076923077,0.05669891991195529
수박(일반)_10.0,특,09,21636.17630738826,23963.151831118583,20404.675194796677,0.054523368759697724
수박(일반)_10.0,특,10,21188.41410365707,22800.649040738557,20067.458886192904,0.053395003774875806
수박(일반)_10.0,특,11,24486.420633484166,25742.714932126695,23610.0,0.06170601139669159
수박(일반)_10.0,특,12,25858.841168091167,26653.222934472935,25022.133190883193,0.0651645241134791
수박(일반)_10.0,하,01,12459.66337843316,16038.119995946083,5829.094456268369,0.07771010425768565
수박(일반)_10.0,하,02,13054.922627705628,16683.916305916307,6087.823953823954,0.08142269719991425
수박(일반)_10.0,하,03,13217.145299145299,16346.560846560847,6349.206349206349,0.08243446937446254
수박(일반)_10.0,하,04,12785.949134615385,16076.788461538461,5845.576923076923,0.07974512714398668
수박(일반)_10.0,하,05,9424.228618233617,11641.70673076923,4838.587962962963,0.058778296509909025
수박(일반)_10.0,하,06,9370.628557692307,11241.365384615385,4133.221153846154,0.05844399644365737
수박(일반)_10.0,하,07,9062.718966218967,11780.458593693887,3636.7581220522397,0.056523584492821535
수박(일반)_10.0,하,08,9060.8225,11595.571923076923,3758.1153846153848,0.0565117563572515
수박(일반)_10.0,하,09,8063.173385438092,9971.242674631421,4387.713203250288,0.05028948418580677
수박(일반)_10.0,하,10,7688.3987082941685,9851.087047602392,3977.37556561086,0.04795203907598093
수박(일반)_10.0,하,11,8917.618461538463,11553.16742081448,4155.6108597285065,0.055618602150675565
수박(일반)_10.0,하,12,9842.132033475784,13065.206552706553,5124.732905982906,0.06138473273388633
수박(일반)_6.0,상,01,12741.4,15500.0,11000.0,0.12697450666401666
수박(일반)_6.0,상,02,12727.6,14580.0,10940.0,0.12683698267199356
수박(일반)_6.0,상,03,15989.714285714286,17542.85714285714,14528.57142857143,0.159345604339174
수박(일반)_6.0,상,04,15173.203736263735,17228.092707292708,13547.404995004996,0.15120866301385266
수박(일반)_6.0,상,05,10870.133045843046,13164.230251230252,9290.099585599586,0.10832638335411696
수박(일반)_6.0,상,06,10759.76935897436,12265.538461538461,9387.290769230769,0.10722655329668423
수박(일반)_6.0,상,07,10893.495337995339,12975.912050912051,9072.557997557997,0.10855920043234839
수박(일반)_6.0,상,08,10038.223811242153,12003.456221029162,8475.695593498798,0.10003598632924621
수박(일반)_6.0,상,09,10611.597079490557,12515.40404040404,8935.529205094423,0.10574994145742492
수박(일반)_6.0,상,10,10077.30636277303,12096.961063627728,8427.397910731244,0.100425463757143
수박(일반)_6.0,상,11,10351.103896103898,12651.948051948053,9032.467532467532,0.10315399490132743
수박(일반)_6.0,상,12,9932.5,13350.0,7750.0,0.09898239498330999
수박(일반)_6.0,중,01,9675.8,11000.0,7500.0,0.13371264406549194
수박(일반)_6.0,중,02,9390.2,10940.0,7440.0,0.12976585608464236
수박(일반)_6.0,중,03,13281.57142857143,14528.57142857143,11500.0,0.18354182941555003
수박(일반)_6.0,중,04,11670.375804195804,13536.915484515484,9336.538661338662,0.1612762568487322
수박(일반)_6.0,중,05,7899.767257187256,9289.008676508676,6269.867650867652,0.10916914027372489
수박(일반)_6.0,중,06,7831.843717948718,9387.290769230769,6243.8974358974365,0.10823048548281652
수박(일반)_6.0,중,07,7116.361481111481,9072.557997557997,5462.913012913013,0.0983430320764419
수박(일반)_6.0,중,08,6626.403925952004,8475.362260165464,5072.968799507129,0.09157216866667343
수박(일반)_6.0,중,09,7396.165920070268,8868.862538427757,6094.185331576637,0.10220972954377701
수박(일반)_6.0,중,10,7038.5915479582145,8427.397910731244,6062.630579297245,0.09726830715543075
수박(일반)_6.0,중,11,7512.597402597402,9032.467532467532,5366.233766233767,0.10381872945915022
수박(일반)_6.0,중,12,5775.75,7750.0,4250.0,0.07981673907700294
수박(일반)_6.0,특,01,16494.6,18640.0,15500.0,0.13322794776571203
수박(일반)_6.0,특,02,15196.0,16300.0,14580.0,0.12273907183246396
수박(일반)_6.0,특,03,17846.428571428572,18142.85714285714,17542.85714285714,0.1441467543025473
수박(일반)_6.0,특,04,17636.04083916084,18089.08091908092,17228.092707292708,0.14244743902329762
수박(일반)_6.0,특,05,13967.783245273247,14929.98445998446,13164.593887593888,0.11281868590957356
수박(일반)_6.0,특,06,13324.325897435898,14902.01282051282,12265.538461538461,0.1076214394211993
수박(일반)_6.0,특,07,13623.97112147112,14716.578791578793,12977.932252932253,0.11004169321674509
수박(일반)_6.0,특,08,13004.020659508302,14093.694089948951,12003.456221029162,0.10503431336129473
수박(일반)_6.0,특,09,12909.508388230128,13265.838823012737,12515.40404040404,0.10427093165206461
수박(일반)_6.0,특,10,12356.961063627728,12687.084520417855,12096.961063627728,0.09980797128320373
수박(일반)_6.0,특,11,13101.09090909091,13723.376623376624,12651.948051948053,0.1058183560262273
수박(일반)_6.0,특,12,14212.25,15000.0,13350.0,0.11479325965062753
수박(일반)_6.0,하,01,6309.6,7500.0,4100.0,0.13208419820797695
수박(일반)_6.0,하,02,6614.6,7440.0,5200.0,0.13846902140650508
수박(일반)_6.0,하,03,10265.142857142857,11500.0,6400.0,0.2148889254114454
수박(일반)_6.0,하,04,8055.6344055944055,9333.04215784216,5150.345654345655,0.16863541453016515
수박(일반)_6.0,하,05,4983.321945091945,6269.867650867652,2778.153328153328,0.10432009692051569
수박(일반)_6.0,하,06,4907.721282051282,6243.8974358974365,2295.641025641026,0.10273748424115133
수박(일반)_6.0,하,07,3983.5431605431604,5462.563362563363,2245.7153957153955,0.08339088125827529
수박(일반)_6.0,하,08,4206.570093880186,5072.968799507129,2842.765592912046,0.08805969285783863
수박(일반)_6.0,하,09,5014.4252744839705,6094.185331576637,3614.653052261748,0.10497120924528178
수박(일반)_6.0,하,10,5306.274833808167,6062.630579297245,3648.528015194682,0.11108074313660421
수박(일반)_6.0,하,11,4234.090909090909,5366.233766233767,3181.8181818181815,0.08863580938046103
수박(일반)_6.0,하,12,3149.75,4250.0,2225.0,0.06593638317889809
수박(일반)_8.0,상,01,23721.437517482518,27043.949528732137,21032.057869666565,0.07989724368617239
수박(일반)_8.0,상,02,23629.99126984127,26331.518037518035,21455.424242424244,0.07958923945470057
수박(일반)_8.0,상,03,22592.714590964588,25578.449328449326,20514.245014245014,0.07609554108498268
수박(일반)_8.0,상,04,21863.156057692308,24421.403846153848,20026.221153846156,0.07363828208146643
수박(일반)_8.0,상,05,16789.011328347577,19757.493646723648,14775.707264957266,0.05654782634325162
수박(일반)_8.0,상,06,15558.317788461538,18260.55769230769,13736.221153846154,0.05240267191967146
수박(일반)_8.0,상,07,16851.993721420193,19812.81752017046,14886.361296655416,0.056759960182254945
수박(일반)_8.0,상,08,17217.657596153847,19933.79826923077,15302.39423076923,0.057991569172447605
수박(일반)_8.0,상,09,15219.065083254342,18296.708353453876,13265.06022749629,0.051260019580867955
수박(일반)_8.0,상,10,15013.268534913035,17562.663945176733,13077.188121625462,0.05056686694370251
수박(일반)_8.0,상,11,18536.934937450093,21264.68458876763,16219.656640936919,0.062435086693234776
수박(일반)_8.0,상,12,20328.347845441596,23059.06339031339,18226.05056980057,0.06846882531244226
수박(일반)_8.0,중,01,17828.52112141482,21025.064862673556,14042.025945069423,0.07928937153528942
수박(일반)_8.0,중,02,18308.803344877342,21449.616161616163,14690.205627705629,0.08142534654962605
수박(일반)_8.0,중,03,17715.019434269434,20404.456654456655,14904.71102971103,0.0787845917287836
수박(일반)_8.0,중,04,17369.65221153846,20026.221153846156,14567.009615384615,0.0772486286585582
수박(일반)_8.0,중,05,12587.811810897436,14775.707264957266,10471.291755698006,0.05598219171929536
수박(일반)_8.0,중,06,12211.047403846154,13736.221153846154,10467.586538461539,0.05430659491300281
수박(일반)_8.0,중,07,12924.434095860566,14886.361296655416,10603.4128181187,0.057479263138609
수박(일반)_8.0,중,08,13153.673846153846,15299.990384615385,10668.115384615385,0.0584987686605689
수박(일반)_8.0,중,09,11159.151113485832,13259.82888594781,9138.169045362141,0.049628461756866214
수박(일반)_8.0,중,10,10928.833295079457,13065.959698632334,8856.107322155916,0.04860416170693749
수박(일반)_8.0,중,11,13048.91502794783,16217.394197498003,10140.48975246207,0.05803287130420558
수박(일반)_8.0,중,12,15102.223112535612,18216.70227920228,11430.110398860399,0.06716461624741006
수박(일반)_8.0,특,01,28211.358460524985,29499.991132056348,27057.20077024425,0.07829623564728584
수박(일반)_8.0,특,02,27372.46601443001,28839.27417027417,26331.518037518035,0.07596802019697045
수박(일반)_8.0,특,03,26669.25814000814,27786.630036630035,25581.094831094833,0.07401637616246559
수박(일반)_8.0,특,04,25819.130865384614,28068.798076923078,24421.403846153848,0.0716569801937374
수박(일반)_8.0,특,05,21080.907569444444,23051.78685897436,19758.69556980057,0.05850677871558117
수박(일반)_8.0,특,06,19822.573653846153,23502.778846153848,18260.55769230769,0.055014468732830266
수박(일반)_8.0,특,07,21201.173615600084,23178.925279513514,19812.81752017046,0.05884055841298019
수박(일반)_8.0,특,08,21153.46317307692,22976.610576923078,19934.759807692306,0.05870814550362466
수박(일반)_8.0,특,09,19349.51576332874,21321.417675674707,18301.644593684236,0.05370157016672308
수박(일반)_8.0,특,10,18783.815687367478,20204.443460773386,17600.957895235388,0.05213155763027869
수박(일반)_8.0,특,11,22340.68988022358,23410.585573595956,21289.68325791855,0.0620031084937825
수박(일반)_8.0,특,12,23661.74554843305,24207.53205128205,23082.478632478633,0.06566949294123978
수박(일반)_8.0,하,01,10706.580766697072,13997.154150197628,5161.140924293098,0.07553099439589853
수박(일반)_8.0,하,02,11315.531965367965,14681.841991341991,5332.4559884559885,0.07982692141279021
수박(일반)_8.0,하,03,11591.039377289377,14896.774521774521,5655.423280423281,0.08177052500008974
수박(일반)_8.0,하,04,11278.853173076923,14563.403846153846,5344.759615384615,0.07956816600661981
수박(일반)_8.0,하,05,8575.630462962963,10470.310274216525,4387.711894586894,0.06049792277793395
수박(일반)_8.0,하,06,8667.349615384615,10467.586538461539,3549.8076923076924,0.06114496770651702
수박(일반)_8.0,하,07,7903.917043740574,10603.4128181187,3121.8702865761693,0.055759231349877994
수박(일반)_8.0,하,08,8120.77375,10666.865384615385,3454.2596153846152,0.05728907575325111
수박(일반)_8.0,하,09,7278.973917812792,9074.52552775443,4011.7477897209355,0.05135048716060043
수박(일반)_8.0,하,10,6943.106700075051,8854.976100436457,3706.2958591091583,0.04898106731559968
수박(일반)_8.0,하,11,7631.034437050838,10131.258983231302,3810.7426137875964,0.05383414479930233
수박(일반)_8.0,하,12,8604.097578347579,11416.132478632479,4572.293447293448,0.06069874781997453
수박_1.0,상,01,2248.0867841333857,2484.2209175042776,2036.255779912046,0.11171184103640529
수박_1.0,상,02,2667.7147766484723,2904.8143057908273,2455.279143296317,0.13256397891877
수박_1.0,상,03,2483.3767651430694,2678.324567694785,2316.559954994013,0.12340386162098654
수박_1.0,상,04,2173.0580866355867,2440.9995376845377,1965.269327894328,0.10798351791863309
수박_1.0,상,05,1814.4489501393666,2096.8417704517706,1600.532972860473,0.09016352665619107
수박_1.0,상,06,1425.6237629037628,1710.9392474192473,1214.4039427239427,0.07084204057567992
수박_1.0,상,07,1379.226677026677,1627.146879046879,1189.4718466718468,0.06853647838891964
수박_1.0,상,08,1618.345525157104,1891.7861324445535,1401.3622916070285,0.08041876288953867
수박_1.0,상,09,1173.39158371273,1365.838768115942,1019.0556378733255,0.058308128938048535
수박_1.0,상,10,1143.879876974877,1275.2886959336959,1035.0293576793576,0.05684163435470757
수박_1.0,상,11,1153.6716751430388,1281.3129773257047,1046.872400932401,0.0573282080084217
수박_1.0,상,12,1637.454358974359,1806.9483449883448,1489.9130018130018,0.08136831831633556
수박_1.0,중,01,1742.563776103124,2027.236827785741,1405.3394719712658,0.11148463046166006
